chrom	geneName	splicedExonStart	splicedExonEnd	splicedExonReadCount(rc)	splicedExonLength(sl)	othersExonsReadCount(RC)	othersExonsLength(L)	RC - rc	L - sl	splicedExonAverageReadCoverage(n)	otherExonsAverageReadCoverage(N)
chr3	ATG3	112532509	112534337	0	1829	0	4249	0	2420	0.0	0.0
chr3	DRD3	114131117	114131400	0	284	0	3182	0	2898	0.0	0.0
chr3	CCDC14	123955842	123956115	0	274	0	7677	0	7403	0.0	0.0
chr3	CCDC14	123956354	123956795	0	442	0	7677	0	7235	0.0	0.0
chr3	LINC02614	125886835	125887226	0	392	51	6139	51	5747	0.0	0.00887419523229511
chr3	SLC41A3	126006356	126007225	0	870	414	5485	414	4615	0.0	0.08970747562296857
chr3	SLC41A3	126006362	126007225	0	864	414	5485	414	4621	0.0	0.08959099761956286
chr3	RAB43	129121285	129121804	204	520	816	4999	612	4479	0.3923076923076923	0.13663764233087744
chr3	ASTE1	131024004	131025331	0	1328	51	3157	51	1829	0.0	0.027884089666484417
chr3	CPNE4	132034566	132035442	0	877	0	5868	0	4991	0.0	0.0
chr3	TOPBP1	133598174	133598630	0	457	7546	7110	7546	6653	0.0	1.1342251615812415
chr3	PLSCR1	146521543	146522053	0	511	0	3554	0	3043	0.0	0.0
chr3	TM4SF1	149375442	149375769	12221	328	21594	3498	9373	3170	37.25914634146341	2.956782334384858
chr3	SLC33A1	155829687	155829903	0	217	0	4422	0	4205	0.0	0.0
chr3	SLC33A1	155833467	155834041	0	575	0	4422	0	3847	0.0	0.0
chr3	VEPH1	157459621	157460355	0	735	2564	6465	2564	5730	0.0	0.4474694589877836
chr3	B3GALNT1	161103426	161104406	0	981	102	6044	102	5063	0.0	0.020146158404108237
chr3	MECOM	169144996	169146288	0	1293	0	9118	0	7825	0.0	0.0
chr3	MCCC1	183071209	183071357	0	149	5639	4334	5639	4185	0.0	1.347431302270012
chr3	KLHL6	183487550	183492228	56143	4679	99282	10287	43139	5608	11.99893139559735	7.692403708987161
chr3	ABCC5	183983752	183987917	51	4166	322291	10992	322240	6826	0.012241958713394143	47.207735130383824
chr3	CLCN2	184355693	184357094	0	1402	0	7330	0	5928	0.0	0.0
chr3	CLCN2	184354903	184355529	0	627	0	7330	0	6703	0.0	0.0
chr3	LINC02052	186456916	186457630	0	715	102	3834	102	3119	0.0	0.03270278935556268
chr3	LINC02052	186455435	186455773	0	339	102	3834	102	3495	0.0	0.029184549356223177
chr3	LINC02052	186456163	186456604	51	442	102	3834	51	3392	0.11538461538461539	0.015035377358490566
chr3	ATP13A5	193276749	193276830	0	82	20597	5709	20597	5627	0.0	3.660387417807002
chr3	LINC02028	194057636	194058147	0	512	1802	10141	1802	9629	0.0	0.18714300550420604
chr3	LINC00887	194301198	194303465	714	2268	4970	4875	4256	2607	0.3148148148148148	1.6325278097429996
chr4	CPLX1	792432	792608	0	177	1224	2354	1224	2177	0.0	0.5622416169039963
chr4	HAUS3	2241519	2242121	45449	603	152924	9687	107475	9084	75.37147595356551	11.831241743725231
chr4	LCORL	17873387	17878213	10353	4827	197422	16931	187069	12104	2.144810441267868	15.45513879709187
chr4	ARAP2	36073688	36073823	0	136	16	12390	16	12254	0.0	0.0013056960992329036
chr4	RPL9	39458193	39458440	6541	248	512155	4943	505614	4695	26.375	107.69201277955271
chr4	AC114757.1	43992592	43993112	0	521	51	9122	51	8601	0.0	0.005929543076386466
chr4	LINC02619	58987181	58987955	0	775	0	1391	0	616	0.0	0.0
chr4	LINC02619	58987184	58987889	0	706	0	1391	0	685	0.0	0.0
chr4	LINC02619	58987186	58987974	0	789	0	1391	0	602	0.0	0.0
chr4	THAP9-AS1	82900076	82900566	0	491	0	4254	0	3763	0.0	0.0
chr4	MAPK10	86359657	86360060	0	404	153	36649	153	36245	0.0	0.0042212718995723545
chr4	MAPK10	86359657	86360083	0	427	153	36649	153	36222	0.0	0.004223952294185854
chr4	CENPE	103136140	103136359	0	220	34267	9977	34267	9757	0.0	3.5120426360561647
chr4	CYP2U1-AS1	107893066	107893637	0	572	153	6869	153	6297	0.0	0.02429728442115293
chr4	COL25A1	108810720	108813929	0	3210	14410	6485	14410	3275	0.0	4.4
chr4	COL25A1	109301722	109302367	0	646	14410	6485	14410	5839	0.0	2.4678883370440143
chr4	ARSJ	113978436	113979647	0	1212	0	4875	0	3663	0.0	0.0
chr4	LINC02262	117315151	117316148	0	998	0	2351	0	1353	0.0	0.0
chr4	METTL14-DT	118678043	118680583	153	2541	204	7533	51	4992	0.0602125147579693	0.010216346153846154
chr4	MFSD8	127917824	127920836	0	3013	0	7255	0	4242	0.0	0.0
chr4	MFSD8	127917888	127920836	0	2949	0	7255	0	4306	0.0	0.0
chr4	MFSD8	127920556	127921771	0	1216	0	7255	0	6039	0.0	0.0
chr4	MFSD8	127921523	127921963	0	441	0	7255	0	6814	0.0	0.0
chr4	LINC02466	129724172	129725789	0	1618	3986	3930	3986	2312	0.0	1.7240484429065743
chr4	PCDH18	137529601	137532494	0	2894	51	6690	51	3796	0.0	0.013435194942044258
chr4	LINC01095	146113641	146114465	0	825	1957	3553	1957	2728	0.0	0.717375366568915
chr4	PDGFC	156767772	156767990	0	219	0	6013	0	5794	0.0	0.0
chr4	PDGFC	156810836	156811017	0	182	0	6013	0	5831	0.0	0.0
chr4	NPY1R	163325855	163326705	0	851	0	3904	0	3053	0.0	0.0
chr4	NEK1	169612019	169612583	693	565	15902	8391	15209	7826	1.2265486725663717	1.9433938154868386
chr4	FBXO8	174262763	174263100	1684	338	4190	2099	2506	1761	4.982248520710059	1.4230550823395798
chr4	LINC01093	184897334	184898769	0	1436	0	3158	0	1722	0.0	0.0
chr4	LINC01093	184897347	184897746	0	400	0	3158	0	2758	0.0	0.0
chr4	UVSSA	1383765	1388049	40310	4285	80182	15270	39872	10985	9.407234539089849	3.629676832043696
chr4	ADD1	2904763	2905015	3413	253	337989	11643	334576	11390	13.4901185770751	29.374539069359088
chr4	NOP14-AS1	2934939	2937844	133021	2906	505610	7475	372589	4569	45.77460426703372	81.54716568176843
chr4	NSG1	4385856	4387173	0	1318	1530	4365	1530	3047	0.0	0.5021332458155563
chr4	NSG1	4417234	4419058	1530	1825	1530	4365	0	2540	0.8383561643835616	0.0
chr4	STX18-AS1	4648976	4649542	0	567	12842	21284	12842	20717	0.0	0.6198773953757784
chr4	WFS1	6277450	6277687	0	238	205285	4521	205285	4283	0.0	47.93018911977586
chr4	LINC02517	8321956	8322243	0	288	102	1963	102	1675	0.0	0.0608955223880597
chr4	LINC02517	8320116	8320522	0	407	102	1963	102	1556	0.0	0.06555269922879177
chr4	LINC02517	8320138	8320522	0	385	102	1963	102	1578	0.0	0.06463878326996197
chr4	AC005699.1	11770308	11770688	0	381	510	4472	510	4091	0.0	0.12466389635785871
chr4	FAM200B	15686235	15687148	9414	914	145204	3683	135790	2769	10.299781181619256	49.039364391477065
chr4	FAM200B	15686235	15690447	429046	4213	145204	3683	-283842	-530	101.83859482554	535.5509433962264
chr4	LIAS	39467517	39468427	1739	911	91228	9122	89489	8211	1.9088913282107574	10.898672512483254
chr4	TMEM33	41935128	41935529	0	402	344307	7774	344307	7372	0.0	46.70469343461747
chr4	SLAIN2	48382567	48382927	0	361	397149	6316	397149	5955	0.0	66.69168765743073
chr4	DCUN1D4	51886567	51887244	0	678	0	6539	0	5861	0.0	0.0
chr4	DANCR	52719867	52721683	1887	1817	7182	7739	5295	5922	1.0385250412768299	0.8941236068895644
chr4	REST	56910629	56911536	0	908	918	7466	918	6558	0.0	0.13998170173833485
chr4	IGFBP7-AS1	57201132	57201820	86	689	6326	3695	6240	3006	0.12481857764876633	2.0758483033932134
chr4	STAP1	67606295	67607337	0	1043	51	1960	51	917	0.0	0.05561613958560523
chr4	LINC01094	78680760	78682725	357	1966	5248	5306	4891	3340	0.18158697863682605	1.4643712574850298
chr4	LINC01094	78680760	78682683	357	1924	5248	5306	4891	3382	0.18555093555093555	1.4461856889414548
chr4	GPAT3	83536107	83536763	0	657	3119	3536	3119	2879	0.0	1.0833622785689476
chr4	SPP1	87981474	87981798	0	325	867	2329	867	2004	0.0	0.43263473053892215
chr4	AIMP1	106320865	106321451	1989	587	132800	8611	130811	8024	3.3884156729131174	16.302467597208373
chr4	LINC02263	117372363	117372735	0	373	0	12565	0	12192	0.0	0.0
chr4	LINC02263	117372363	117372850	0	488	0	12565	0	12077	0.0	0.0
chr4	SNHG8	118278754	118279137	0	384	0	6609	0	6225	0.0	0.0
chr4	SNHG8	118279388	118279820	0	433	0	6609	0	6176	0.0	0.0
chr4	EXOSC9	121813865	121816447	0	2583	956	3262	956	679	0.0	1.4079528718703977
chr4	INTU	127685441	127687867	0	2427	0	16061	0	13634	0.0	0.0
chr4	LARP1B	128107138	128108901	0	1764	191	8844	191	7080	0.0	0.026977401129943502
chr4	SNHG27	131773565	131774369	0	805	0	4138	0	3333	0.0	0.0
chr4	LINC02462	134455293	134455524	0	232	0	1601	0	1369	0.0	0.0
chr4	AC107223.1	143912330	143912638	0	309	2211	15940	2211	15631	0.0	0.1414496833216045
chr4	MMAA	145655146	145655568	0	423	12963	8168	12963	7745	0.0	1.6737249838605552
chr4	TRIM2	153322647	153324148	0	1502	1268	14876	1268	13374	0.0	0.09481082697771796
chr4	GUCY1A1	155696755	155697122	0	368	102	10473	102	10105	0.0	0.010094012864918357
chr4	LINC02433	157572535	157572725	0	191	0	1495	0	1304	0.0	0.0
chr4	CLCN3	169697188	169697734	0	547	929	8113	929	7566	0.0	0.12278614855934443
chr4	LINC02431	171040607	171040834	162	228	162	1769	0	1541	0.7105263157894737	0.0
chr4	HAND2-AS1	173530799	173531078	0	280	0	14033	0	13753	0.0	0.0
chr4	HAND2-AS1	173536847	173541931	0	5085	0	14033	0	8948	0.0	0.0
chr4	TRAPPC11	183708406	183708574	0	169	163	5682	163	5513	0.0	0.02956647923090876
chr4	LINC02436	185055997	185056679	0	683	0	7067	0	6384	0.0	0.0
chr4	LINC02436	185071567	185072073	0	507	0	7067	0	6560	0.0	0.0
chr4	FAM149A	186163423	186163633	0	211	724	5237	724	5026	0.0	0.14405093513728612
chr4	LINC02434	188160215	188161153	0	939	0	1294	0	355	0.0	0.0
chr4	LINC02434	188160215	188161139	0	925	0	1294	0	369	0.0	0.0
chr4	LINC01060	188485778	188486620	0	843	0	5920	0	5077	0.0	0.0
chr4	DUX4	190173773	190175284	0	1512	0	2042	0	530	0.0	0.0
chr5	PDCD6	271620	271821	8945	202	1015817	9301	1006872	9099	44.28217821782178	110.65743488295418
chr5	EXOC3	464289	465272	58334	984	695878	8157	637544	7173	59.28252032520325	88.88108183465775
chr5	SLC9A3-AS1	479781	480216	23590	436	96645	3334	73055	2898	54.10550458715596	25.208764665286406
chr5	SLC6A19	1216557	1216945	0	389	306	5281	306	4892	0.0	0.06255110384300899
chr5	AC124852.1	1958581	1959189	0	609	714	14286	714	13677	0.0	0.05220443079622724
chr5	AC124852.1	2097238	2097792	0	555	714	14286	714	13731	0.0	0.05199912606510815
chr5	LINC01018	6585773	6586604	0	832	139452	7086	139452	6254	0.0	22.29804924848097
chr5	LINC01018	6586227	6587666	0	1440	139452	7086	139452	5646	0.0	24.69925611052072
chr5	LINC01018	6586227	6587670	0	1444	139452	7086	139452	5642	0.0	24.716767103863877
chr5	AC091951.3	7326065	7326603	0	539	90	1653	90	1114	0.0	0.0807899461400359
chr5	LINC02217	17440113	17441082	0	970	0	8721	0	7751	0.0	0.0
chr5	LINC02241	20936150	20936712	0	563	518	9146	518	8583	0.0	0.06035185832459513
chr5	LINC02241	20936150	20937373	0	1224	518	9146	518	7922	0.0	0.06538752840191871
chr5	LINC02241	20936810	20937257	0	448	518	9146	518	8698	0.0	0.0595539204414808
chr5	LINC02241	20936818	20937257	0	440	518	9146	518	8706	0.0	0.05949919595681139
chr5	LINC02241	20936818	20937693	0	876	518	9146	518	8270	0.0	0.0626360338573156
chr5	PURPL	27493569	27494335	0	767	102	4915	102	4148	0.0	0.02459016393442623
chr5	ZNF131	43161248	43161931	57855	684	325812	8233	267957	7549	84.58333333333333	35.49569479401245
chr5	NNT	43647923	43649308	10193	1386	578620	10606	568427	9220	7.354256854256854	61.651518438177874
chr5	LINC01033	54401642	54403788	0	2147	41	3578	41	1431	0.0	0.0286512928022362
chr5	C5ORF64	61750336	61751770	0	1435	51271	22226	51271	20791	0.0	2.466018950507431
chr5	AC092353.1	66322832	66323341	0	510	612	4196	612	3686	0.0	0.16603364080303853
chr5	AC112206.2	67797349	67797756	0	408	140	5824	140	5416	0.0	0.0258493353028065
chr5	SLC30A5	69121746	69121895	0	150	84	5249	84	5099	0.0	0.016473818395763874
chr5	RAD17	69372033	69372217	4794	185	22970	4169	18176	3984	25.913513513513514	4.562248995983936
chr5	MARVELD2	69419370	69420531	1806	1162	4055	4722	2249	3560	1.5542168674698795	0.6317415730337078
chr5	BHMT2	79077479	79077612	0	134	714	3744	714	3610	0.0	0.19778393351800555
chr5	COX7C	86619352	86619878	612	527	3926	1972	3314	1445	1.1612903225806452	2.2934256055363322
chr5	TMEM161B-AS1	88269467	88270585	0	1119	613	27299	613	26180	0.0	0.023414820473644002
chr5	TMEM161B-AS1	88269467	88282106	357	12640	613	27299	256	14659	0.02824367088607595	0.01746367419332833
chr5	HSD17B4	119492099	119493946	0	1848	0	10487	0	8639	0.0	0.0
chr5	HSPA4	133101758	133101878	0	121	0	4955	0	4834	0.0	0.0
chr5	AC112178.1	136520174	136521145	0	972	0	2762	0	1790	0.0	0.0
chr5	MYOT	137870440	137871007	596	568	5169	2836	4573	2268	1.0492957746478873	2.0163139329805997
chr5	WNT8A	138090527	138091541	8568	1015	9384	1631	816	616	8.441379310344828	1.3246753246753247
chr5	KIF20A	138181421	138181511	46	91	710	3854	664	3763	0.5054945054945055	0.17645495615200638
chr5	KDM3B	138386021	138386621	0	601	1292	7897	1292	7296	0.0	0.17708333333333334
chr5	REEP2	138445227	138445375	47	149	3219	3145	3172	2996	0.31543624161073824	1.0587449933244326
chr5	IK	140661619	140661708	0	90	75	2764	75	2674	0.0	0.02804786836200449
chr5	WDR55	140668233	140668502	0	270	1428	4392	1428	4122	0.0	0.34643377001455605
chr5	WDR55	140668890	140669248	0	359	1428	4392	1428	4033	0.0	0.35407884949169355
chr5	HARS2	140693490	140693665	0	176	448186	3423	448186	3247	0.0	138.0307976593779
chr5	HARS2	140691452	140691756	0	305	448186	3423	448186	3118	0.0	143.74150096215521
chr5	RELL2	141636949	141638409	408	1461	408	2590	0	1129	0.2792607802874743	0.0
chr5	ARHGAP26	143207197	143207473	0	277	2330	17199	2330	16922	0.0	0.13769058030965606
chr5	CARMN	149423185	149423639	51	455	691350	14357	691299	13902	0.11208791208791209	49.72658610271903
chr5	HMGXB3	150024261	150024680	663	420	48158	6284	47495	5864	1.5785714285714285	8.099420190995907
chr5	GPX3	151025339	151025493	0	155	0	2903	0	2748	0.0	0.0
chr5	G3BP1	151803884	151812785	0	8902	0	10115	0	1213	0.0	0.0
chr5	G3BP1	151803884	151805319	0	1436	0	10115	0	8679	0.0	0.0
chr5	PTTG1	160422301	160422893	0	593	0	1930	0	1337	0.0	0.0
chr5	GABRA1	161850596	161850884	0	289	0	6688	0	6399	0.0	0.0
chr5	GABRG2	162067464	162068106	0	643	490	19638	490	18995	0.0	0.025796262174256384
chr5	GABRG2	162149107	162155485	51	6379	490	19638	439	13259	0.007994983539739771	0.03310958594162456
chr5	GABRG2	162149107	162151753	0	2647	490	19638	490	16991	0.0	0.02883879701018186
chr5	CCNG1	163437570	163437804	0	235	0	2779	0	2544	0.0	0.0
chr5	NPM1	171406396	171407774	1836	1379	7984	6517	6148	5138	1.3313995649021029	1.196574542623589
chr5	SIMC1	176295029	176295262	0	234	765	5551	765	5317	0.0	0.14387812676321235
chr5	SIMC1	176345182	176345989	204	808	765	5551	561	4743	0.2524752475247525	0.11827956989247312
chr5	NSD1	177135086	177136030	102	945	432	15548	330	14603	0.10793650793650794	0.022598096281585975
chr5	FAM153CP	178046871	178047133	7057	263	87124	18718	80067	18455	26.832699619771862	4.338499051747494
chr5	FAM153CP	178048664	178052687	28336	4024	87124	18718	58788	14694	7.041749502982108	4.000816659861168
chr5	FAM153CP	178038837	178039411	1151	575	87124	18718	85973	18143	2.0017391304347827	4.738631979275754
chr5	RUFY1	179559691	179560198	0	508	0	5465	0	4957	0.0	0.0
chr5	LINC00847	180834311	180835705	40	1395	213	5657	173	4262	0.02867383512544803	0.04059127170342562
chr5	LINC00847	180834311	180835726	51	1416	213	5657	162	4241	0.036016949152542374	0.03819853808064136
chr5	BTNL9	181053468	181054259	0	792	0	5577	0	4785	0.0	0.0
chr5	BRD9	868606	869119	7478	514	772955	9010	765477	8496	14.54863813229572	90.09851694915254
chr5	AC026412.1	1632643	1632906	1082	264	44766	3371	43684	3107	4.098484848484849	14.059864821371098
chr5	AC026412.1	1598919	1599827	11822	909	44766	3371	32944	2462	13.005500550055006	13.380991064175467
chr5	FASTKD3	7866645	7868170	71059	1526	106287	2765	35228	1239	46.56553079947575	28.432606941081517
chr5	CTNND2	11082695	11082846	0	152	114	7298	114	7146	0.0	0.01595298068849706
chr5	LINC02103	28285963	28286886	0	924	0	1092	0	168	0.0	0.0
chr5	PRLR	35065088	35066102	7952	1015	9171	3630	1219	2615	7.834482758620689	0.4661567877629063
chr5	LINC02106	50969216	50969577	0	362	0	608	0	246	0.0	0.0
chr5	SMIM15	61162216	61162468	0	253	0	2891	0	2638	0.0	0.0
chr5	CCDC125	69320236	69320580	0	345	17679	7594	17679	7249	0.0	2.4388191474686165
chr5	CCDC125	69320236	69320583	0	348	17679	7594	17679	7246	0.0	2.439828871101297
chr5	TBCA	77691240	77693352	0	2113	1203	3121	1203	1008	0.0	1.193452380952381
chr5	RPS23	82275208	82276255	51	1048	102	3817	51	2769	0.04866412213740458	0.018418201516793065
chr5	LUCAT1	91314079	91314402	0	324	0	15454	0	15130	0.0	0.0
chr5	LUCAT1	91314164	91314402	0	239	0	15454	0	15215	0.0	0.0
chr5	LUCAT1	91314079	91314386	0	308	0	15454	0	15146	0.0	0.0
chr5	LUCAT1	91314079	91314499	0	421	0	15454	0	15033	0.0	0.0
chr5	LUCAT1	91314079	91314377	0	299	0	15454	0	15155	0.0	0.0
chr5	LUCAT1	91310626	91312413	0	1788	0	15454	0	13666	0.0	0.0
chr5	LUCAT1	91310626	91312495	0	1870	0	15454	0	13584	0.0	0.0
chr5	LUCAT1	91310626	91313229	0	2604	0	15454	0	12850	0.0	0.0
chr5	LUCAT1	91312294	91313229	0	936	0	15454	0	14518	0.0	0.0
chr5	LUCAT1	91311645	91312413	0	769	0	15454	0	14685	0.0	0.0
chr5	NR2F1-AS1	93580466	93581199	0	734	3564	22614	3564	21880	0.0	0.16288848263254113
chr5	LINC00491	102636142	102636434	0	293	21405	2811	21405	2518	0.0	8.500794281175535
chr5	AC099520.1	104739255	104739635	0	381	0	4954	0	4573	0.0	0.0
chr5	AC099520.1	104739257	104739635	0	379	0	4954	0	4575	0.0	0.0
chr5	AC011416.3	127227616	127228918	562	1303	566	1800	4	497	0.4313123561013047	0.008048289738430584
chr5	HINT1	131159295	131162477	0	3183	147	6082	147	2899	0.0	0.05070714039323905
chr5	HINT1	131159295	131162676	0	3382	147	6082	147	2700	0.0	0.05444444444444444
chr5	FNIP1	131671504	131672924	7266	1421	29869	6738	22603	5317	5.113300492610837	4.251081436900508
chr5	ACSL6	131974892	131976240	51	1349	64616	15803	64565	14454	0.03780578206078577	4.466929569669296
chr5	ACSL6	131990852	131991813	102	962	64616	15803	64514	14841	0.10602910602910603	4.347011656896435
chr5	HSPA9	138553755	138556592	0	2838	649	5786	649	2948	0.0	0.22014925373134328
chr5	APBB3	140561586	140562227	0	642	418	3183	418	2541	0.0	0.1645021645021645
chr5	APBB3	140561586	140561849	0	264	418	3183	418	2919	0.0	0.14319972593353889
chr5	NR3C1	143300484	143300763	320	280	422	9176	102	8896	1.1428571428571428	0.011465827338129496
chr5	NR3C1	143399655	143400852	51	1198	422	9176	371	7978	0.04257095158597663	0.046502882928052144
chr5	PPP2R2B	146878001	146878785	0	785	0	13227	0	12442	0.0	0.0
chr5	SH3TC2	149026859	149028554	0	1696	2844	12652	2844	10956	0.0	0.25958378970427165
chr5	SH3TC2	149006880	149009001	255	2122	2844	12652	2589	10530	0.12016965127238455	0.24586894586894587
chr5	SH3TC2	149026859	149028718	0	1860	2844	12652	2844	10792	0.0	0.2635285396590067
chr5	ZNF300	150894398	150898184	1163	3787	1382	4410	219	623	0.3071032479535252	0.35152487961476725
chr5	CCNJL	160254128	160255708	102	1581	204	9249	102	7668	0.06451612903225806	0.013302034428794992
chr5	SLU7	160418595	160419081	0	487	0	4786	0	4299	0.0	0.0
chr5	LINC01938	165240461	165240757	0	297	0	3198	0	2901	0.0	0.0
chr5	AC008429.1	172957153	172958257	0	1105	0	2174	0	1069	0.0	0.0
chr5	AC139491.6	176147538	176147870	0	333	0	2756	0	2423	0.0	0.0
chr5	CLK4	178603843	178603934	125	92	27108	7054	26983	6962	1.358695652173913	3.8757540936512496
chr5	HNRNPH1	179623036	179624669	0	1634	276	5593	276	3959	0.0	0.06971457438747158
chr5	C5ORF60	179642325	179643210	0	886	22	2531	22	1645	0.0	0.013373860182370821
chr5	MRNIP	179837275	179840959	51	3685	306	7454	255	3769	0.01383989145183175	0.06765720350225524
chr5	MRNIP	179853196	179853437	0	242	306	7454	306	7212	0.0	0.042429284525790346
chr5	ZFP62	180847610	180851493	0	3884	0	3131	0	-753	0.0	-0.0
chr5	RACK1	181236928	181237719	0	792	0	5102	0	4310	0.0	0.0
chr6	AL133351.4	3026752	3027426	1323	675	26086	1378	24763	703	1.96	35.22475106685633
chr6	RIPK1	3083084	3085408	60266	2325	459507	10181	399241	7856	25.920860215053764	50.819882892057024
chr6	PRPF4B	4060412	4061147	47576	736	422403	7279	374827	6543	64.6413043478261	57.28671863059758
chr6	PRPF4B	4061654	4062299	73828	646	422403	7279	348575	6633	114.28482972136223	52.55163576059098
chr6	HULC	8788821	8790434	2295	1614	13320	47611	11025	45997	1.4219330855018588	0.23968954497032416
chr6	U91328.1	25997902	26001775	66896	3874	67482	3639	586	-235	17.267940113577698	-2.4936170212765956
chr6	BTN3A2	26368564	26368912	4420	349	120376	5358	115956	5009	12.664756446991404	23.149530844479937
chr6	BTN2A3P	26422932	26423759	11812	828	79889	4185	68077	3357	14.265700483091788	20.279118260351503
chr6	LINC00240	27023208	27023923	0	716	102	3236	102	2520	0.0	0.04047619047619048
chr6	LINC00240	27023253	27023925	0	673	102	3236	102	2563	0.0	0.03979711275848615
chr6	LINC00240	27023253	27023931	0	679	102	3236	102	2557	0.0	0.03989049667579194
chr6	MOG	29670700	29672372	0	1673	0	2643	0	970	0.0	0.0
chr6	ATAT1	30642767	30644679	614095	1913	689283	3818	75188	1905	321.0115002613696	39.46876640419948
chr6	C6ORF136	30652647	30653109	167665	463	225863	2035	58198	1572	362.1274298056156	37.021628498727736
chr6	MUCL3	30948546	30952499	51	3954	153	5687	102	1733	0.012898330804248861	0.058857472590882864
chr6	CSNK2B	31665233	31665493	943	261	52186	2558	51243	2297	3.6130268199233715	22.308663474096647
chr6	MPIG6B	31724745	31725074	14523	330	131259	2943	116736	2613	44.00909090909091	44.67508610792193
chr6	MSH5-SAPCD1	31762419	31763168	31194	750	289079	3610	257885	2860	41.592	90.16958041958041
chr6	MSH5-SAPCD1	31764265	31764851	102	587	289079	3610	288977	3023	0.1737649063032368	95.59278862057559
chr6	CFB	31951554	31952084	624	531	102769	4475	102145	3944	1.1751412429378532	25.898833671399593
chr6	SKIV2L	31969279	31969751	919	473	4370	4787	3451	4314	1.9429175475687104	0.7999536393138619
chr6	PPT2-EGFL8	32166137	32166620	0	484	174403	5532	174403	5048	0.0	34.54893026941363
chr6	AL662789.1	32718028	32718440	0	413	0	1019	0	606	0.0	0.0
chr6	HCG25	33249533	33249889	727	357	183240	4313	182513	3956	2.0364145658263304	46.135743174924166
chr6	AL138889.1	33914087	33915115	0	1029	51	14456	51	13427	0.0	0.0037983168243092276
chr6	AL138889.1	33914087	33914792	0	706	51	14456	51	13750	0.0	0.0037090909090909093
chr6	HMGA1	34236872	34237317	203	446	2286	2333	2083	1887	0.4551569506726457	1.1038685744568097
chr6	ZNF76	35290640	35291403	408	764	43099	6025	42691	5261	0.5340314136125655	8.114616992967116
chr6	CNPY3	42935573	42935670	156	98	10146	1725	9990	1627	1.5918367346938775	6.140135218192993
chr6	TJAP1	43504760	43506553	160616	1794	236395	6659	75779	4865	89.52954292084726	15.576361767728674
chr6	TJAP1	43500743	43501687	44207	945	236395	6659	192188	5714	46.77989417989418	33.634581729086456
chr6	TJAP1	43503622	43506553	162077	2932	236395	6659	74318	3727	55.27864938608458	19.940434665951166
chr6	EFHC1	52438303	52438591	0	289	15377	16238	15377	15949	0.0	0.9641356824879302
chr6	TRAM2-AS1	52578049	52578594	0	546	864	8437	864	7891	0.0	0.10949182613103536
chr6	TRAM2-AS1	52577306	52578393	0	1088	864	8437	864	7349	0.0	0.11756701592053341
chr6	ADGRB3	69233033	69233416	0	384	51	6603	51	6219	0.0	0.008200675349734683
chr6	FAM135A	70524930	70526698	0	1769	43667	9960	43667	8191	0.0	5.331095104382859
chr6	AL391840.1	79420262	79420637	0	376	0	11835	0	11459	0.0	0.0
chr6	SLC35A1	87508419	87508596	0	178	0	2003	0	1825	0.0	0.0
chr6	LINC00222	108766995	108768456	403	1462	563	2909	160	1447	0.2756497948016416	0.11057360055286801
chr6	FIG4	109786301	109789677	132007	3377	394464	19865	262457	16488	39.09002072845721	15.918061620572537
chr6	FIG4	109786301	109788956	128825	2656	394464	19865	265639	17209	48.50338855421687	15.436050903596955
chr6	LINC01013	132131912	132132189	0	278	177	6796	177	6518	0.0	0.02715556919300399
chr6	LINC00326	133088817	133090069	0	1253	1416	6021	1416	4768	0.0	0.29697986577181207
chr6	MYB	135196725	135197323	0	599	1466	5517	1466	4918	0.0	0.2980886539243595
chr6	TNFAIP3	137875687	137875835	0	149	51	4800	51	4651	0.0	0.010965383788432596
chr6	TNFAIP3	137878431	137879351	51	921	51	4800	0	3879	0.05537459283387622	0.0
chr6	AL590617.2	138696596	138697288	102	693	42	2404	-60	1711	0.1471861471861472	-0.03506721215663355
chr6	AL592429.2	139286844	139287307	0	464	117	4873	117	4409	0.0	0.026536629621229303
chr6	VDAC1P8	143503393	143504142	561	750	1868	4338	1307	3588	0.748	0.3642697881828317
chr6	VDAC1P8	143505339	143506100	1326	762	1868	4338	542	3576	1.7401574803149606	0.15156599552572708
chr6	ADGB	146724185	146726197	0	2013	0	7809	0	5796	0.0	0.0
chr6	SYTL3	158662749	158663378	17764	630	21348	2914	3584	2284	28.196825396825396	1.5691768826619965
chr6	QKI	163563419	163570145	51	6727	97	12507	46	5780	0.0075813884346662705	0.00795847750865052
chr6	TBP	170561790	170562233	0	444	153	2328	153	1884	0.0	0.08121019108280254
chr6	SLC22A23	3271773	3273412	62777	1640	77444	6133	14667	4493	38.27865853658537	3.2644113064767417
chr6	AL033523.1	3653220	3654795	306	1576	4735	14663	4429	13087	0.19416243654822335	0.3384274470848934
chr6	TFAP2A	10409900	10410335	77574	436	1054151	7421	976577	6985	177.92201834862385	139.81059413027916
chr6	PRL	22294408	22294584	0	177	0	1437	0	1260	0.0	0.0
chr6	ZSCAN31	28353861	28354204	0	344	12071	3678	12071	3334	0.0	3.6205758848230354
chr6	GPX6	28510750	28510904	0	155	0	2026	0	1871	0.0	0.0
chr6	TRIM27	28903001	28904665	861	1665	1345	5195	484	3530	0.5171171171171172	0.13711048158640227
chr6	RNF39	30070265	30071691	0	1427	0	2210	0	783	0.0	0.0
