chrom	geneName	splicedExonStart	splicedExonEnd	splicedExonReadCount(rc)	splicedExonLength(sl)	othersExonsReadCount(RC)	othersExonsLength(L)	RC - rc	L - sl	splicedExonAverageReadCoverage(n)	otherExonsAverageReadCoverage(N)
chr3	Z84492.1	50365858	50365940	0	83	155899	1207	155899	1124	0.0	138.70017793594306
chr3	Z84492.1	50365839	50365857	0	19	155899	1207	155899	1188	0.0	131.2281144781145
chr3	HEMK1	50571295	50571332	0	38	25305	17946	25305	17908	0.0	1.4130556176010722
chr3	HEMK1	50569546	50569574	0	29	25305	17946	25305	17917	0.0	1.4123458168220127
chr3	HEMK1	50569575	50569811	0	237	25305	17946	25305	17709	0.0	1.4289344401151958
chr3	MAPKAPK3	50617227	50617241	225	15	32564	3892	32339	3877	15.0	8.341243229301005
chr3	TEX264	51671289	51672301	23721	1013	55355	2470	31634	1457	23.416584402764066	21.711736444749484
chr3	TEX264	51671548	51672301	8919	754	55355	2470	46436	1716	11.828912466843502	27.060606060606062
chr3	TEX264	51671332	51672301	21063	970	55355	2470	34292	1500	21.71443298969072	22.861333333333334
chr3	TEX264	51672084	51672301	8919	218	55355	2470	46436	2252	40.91284403669725	20.619893428063943
chr3	TEX264	51671289	51671547	14802	259	55355	2470	40553	2211	57.15057915057915	18.34147444595206
chr3	TEX264	51671332	51671547	12144	216	55355	2470	43211	2254	56.22222222222222	19.17080745341615
chr3	AC097636.1	51827315	51827347	0	33	0	3372	0	3339	0.0	0.0
chr3	ABHD14A-ACY1	51987062	51987453	8959	392	22537	4173	13578	3781	22.854591836734695	3.5911134620470775
chr3	ABHD14A-ACY1	51987625	51988603	5628	979	22537	4173	16909	3194	5.748723186925434	5.2939887288666245
chr3	ABHD14A-ACY1	51986662	51987196	5158	535	22537	4173	17379	3638	9.641121495327102	4.7770753161077515
chr3	GLYCTK	52293175	52293192	0	18	921265	4647	921265	4629	0.0	199.02030676171958
chr3	PHF7	52422837	52422881	185	45	9997	2348	9812	2303	4.111111111111111	4.260529743812419
chr3	NISCH	52481038	52481109	0	72	125322	8309	125322	8237	0.0	15.214519849459755
chr3	SMIM4	52536774	52536906	0	133	602	2486	602	2353	0.0	0.25584360390990224
chr3	GNL3	52686106	52686202	0	97	2570	3110	2570	3013	0.0	0.8529704613342184
chr3	GNL3	52688193	52688206	0	14	2570	3110	2570	3096	0.0	0.8301033591731266
chr3	GNL3	52686203	52686425	0	223	2570	3110	2570	2887	0.0	0.8901974367855906
chr3	ITIH1	52779595	52779877	0	283	6419	4407	6419	4124	0.0	1.556498545101843
chr3	ITIH1	52779985	52780093	702	109	6419	4407	5717	4298	6.440366972477064	1.3301535597952536
chr3	PRKCD	53168812	53168820	0	9	22011	3643	22011	3634	0.0	6.056962025316456
chr3	LINC02030	55230854	55230857	0	4	0	2315	0	2311	0.0	0.0
chr3	CCDC66	56557235	56557253	0	19	7515	7437	7515	7418	0.0	1.0130763008897277
chr3	CCDC66	56566741	56566759	0	19	7515	7437	7515	7418	0.0	1.0130763008897277
chr3	SLMAP	57831531	57831536	0	6	104029	15102	104029	15096	0.0	6.891163222045575
chr3	FLNB	58141897	58141929	132	33	581746	14001	581614	13968	4.0	41.639032073310425
chr3	HTD2	58306418	58306651	408	234	9611	3707	9203	3473	1.7435897435897436	2.6498704290238986
chr3	AC126121.3	59050288	59050352	0	65	2845	3768	2845	3703	0.0	0.7682959762354847
chr3	AC126121.3	59050207	59050352	0	146	2845	3768	2845	3622	0.0	0.7854776366648261
chr3	AC126121.3	59050207	59050287	0	81	2845	3768	2845	3687	0.0	0.7716300515324112
chr3	AC126121.3	59119090	59119841	0	752	2845	3768	2845	3016	0.0	0.9433023872679045
chr3	C3ORF14	62319056	62319232	75960	177	114112	4396	38152	4219	429.1525423728813	9.042901161412656
chr3	SYNPR	63443278	63443469	0	192	0	4059	0	3867	0.0	0.0
chr3	ATXN7	63864689	63864999	752	311	341953	14346	341201	14035	2.418006430868167	24.31072319201995
chr3	PRICKLE2-DT	64448599	64448696	0	98	0	1807	0	1709	0.0	0.0
chr3	ADAMTS9-AS1	64568918	64569059	0	142	663	6303	663	6161	0.0	0.10761240058432073
chr3	ADAMTS9-AS1	64586938	64587251	0	314	663	6303	663	5989	0.0	0.11070295541826682
chr3	ADAMTS9-AS2	65008987	65009068	0	82	0	7987	0	7905	0.0	0.0
chr3	LINC02040	65189313	65189366	0	54	102	858	102	804	0.0	0.12686567164179105
chr3	LINC02040	65191564	65191567	0	4	102	858	102	854	0.0	0.11943793911007025
chr3	AC109587.1	69014061	69014201	0	141	5256	3711	5256	3570	0.0	1.4722689075630253
chr3	AC109587.1	69048305	69048831	0	527	5256	3711	5256	3184	0.0	1.650753768844221
chr3	MITF	69937882	69938049	0	168	0	7172	0	7004	0.0	0.0
chr3	MITF	69939147	69939181	0	35	0	7172	0	7137	0.0	0.0
chr3	SAMMSON	69999621	69999867	0	247	38635	15618	38635	15371	0.0	2.5134994470106045
chr3	LINC00870	72152919	72152998	0	80	2856	8768	2856	8688	0.0	0.3287292817679558
chr3	LINC02018	75435300	75435413	0	114	372	6501	372	6387	0.0	0.05824330671676844
chr3	ROBO2	77644896	77644904	0	9	51	13345	51	13336	0.0	0.0038242351529694063
chr3	LINC02025	84885046	84885123	0	78	0	477	0	399	0.0	0.0
chr3	CHMP2B	87245819	87245908	0	90	0	8249	0	8159	0.0	0.0
chr3	EPHA3	89472523	89472619	0	97	243	6594	243	6497	0.0	0.03740187778974911
chr3	LINC00879	94963007	94963096	0	90	51	6020	51	5930	0.0	0.008600337268128162
chr3	ST3GAL6	98763432	98763439	0	8	0	6312	0	6304	0.0	0.0
chr3	NIT2	100339936	100339954	0	19	51	9224	51	9205	0.0	0.005540467137425313
chr3	NIT2	100334799	100335112	0	314	51	9224	51	8910	0.0	0.005723905723905724
chr3	NIT2	100335098	100335112	0	15	51	9224	51	9209	0.0	0.005538060592898251
chr3	TFG	100736705	100736716	0	12	2007	6506	2007	6494	0.0	0.30905451185709887
chr3	TFG	100709432	100709588	0	157	2007	6506	2007	6349	0.0	0.3161127736651441
chr3	TFG	100709432	100709721	0	290	2007	6506	2007	6216	0.0	0.32287644787644787
chr3	TFG	100709589	100709721	0	133	2007	6506	2007	6373	0.0	0.3149223285736702
chr3	TFG	100709722	100709821	138	100	2007	6506	1869	6406	1.38	0.2917577271308149
chr3	NXPE3	101779901	101779934	0	34	0	9079	0	9045	0.0	0.0
chr3	AC106712.1	101994669	101994897	0	229	0	2160	0	1931	0.0	0.0
chr3	AC106712.1	101960463	101960731	0	269	0	2160	0	1891	0.0	0.0
chr3	DUBR	107240957	107241087	0	131	4208	13361	4208	13230	0.0	0.3180650037792895
chr3	DUBR	107246053	107246137	0	85	4208	13361	4208	13276	0.0	0.31696294064477254
chr3	DUBR	107246053	107247088	0	1036	4208	13361	4208	12325	0.0	0.34141987829614606
chr3	DUBR	107246138	107247088	0	951	4208	13361	4208	12410	0.0	0.33908138597904913
chr3	DUBR	107246210	107247088	0	879	4208	13361	4208	12482	0.0	0.33712546066335525
chr3	DUBR	107246053	107246209	0	157	4208	13361	4208	13204	0.0	0.31869130566495
chr3	DUBR	107246138	107246209	0	72	4208	13361	4208	13289	0.0	0.31665287079539467
chr3	DUBR	107285532	107286177	0	646	4208	13361	4208	12715	0.0	0.33094769956744
chr3	BBX	107798712	107798720	0	9	182956	11767	182956	11758	0.0	15.560129273686002
chr3	BBX	107525488	107525490	115	3	182956	11767	182841	11764	38.333333333333336	15.542417545052704
chr3	BBX	107645910	107646087	0	178	182956	11767	182956	11589	0.0	15.787039433945983
chr3	DZIP3	108634959	108634972	0	14	58	6978	58	6964	0.0	0.00832854681217691
chr3	C3ORF85	109148362	109148386	0	25	0	2477	0	2452	0.0	0.0
chr3	NECTIN3	111072178	111072510	0	333	0	7708	0	7375	0.0	0.0
chr3	CD96	111545329	111545402	0	74	20730	5571	20730	5497	0.0	3.77114789885392
chr3	AC112487.1	112327695	112327706	0	12	32302	1269	32302	1257	0.0	25.69769291964996
chr3	SLC35A5	112562240	112562273	0	34	0	4736	0	4702	0.0	0.0
chr3	BOC	113216275	113216278	0	4	1479	8933	1479	8929	0.0	0.16564004927763468
chr3	BOC	113216279	113216420	612	142	1479	8933	867	8791	4.309859154929577	0.09862359231031737
chr3	BOC	113216275	113216420	612	146	1479	8933	867	8787	4.191780821917808	0.09866848753840901
chr3	ATP6V1A	113747114	113747127	0	14	40516	5135	40516	5121	0.0	7.911735989064636
chr3	GRAMD1C	113890760	113891024	0	265	0	5906	0	5641	0.0	0.0
chr3	ZDHHC23	113948187	113948190	0	4	102	4793	102	4789	0.0	0.021298809772395073
chr3	QTRT2	114065279	114065457	0	179	531	8066	531	7887	0.0	0.06732597945987068
chr3	QTRT2	114057022	114057106	0	85	531	8066	531	7981	0.0	0.06653301591279288
chr3	ZBTB20-AS1	114366799	114366881	0	83	12	5834	12	5751	0.0	0.0020865936358894104
chr3	ZBTB20-AS1	114367029	114367221	0	193	12	5834	12	5641	0.0	0.002127282396738167
chr3	TUSC7	116709877	116710060	0	184	51	2806	51	2622	0.0	0.019450800915331808
chr3	TUSC7	116709877	116710421	51	545	51	2806	0	2261	0.09357798165137615	0.0
chr3	TUSC7	116712508	116712857	0	350	51	2806	51	2456	0.0	0.020765472312703582
chr3	TUSC7	116712600	116712857	0	258	51	2806	51	2548	0.0	0.020015698587127158
chr3	TUSC7	116712508	116712599	0	92	51	2806	51	2714	0.0	0.01879145173176124
chr3	POGLUT1	119469007	119469106	0	100	840	4635	840	4535	0.0	0.185226019845645
chr3	POGLUT1	119486933	119487036	0	104	840	4635	840	4531	0.0	0.1853895387331715
chr3	POGLUT1	119469007	119469258	0	252	840	4635	840	4383	0.0	0.19164955509924708
chr3	POGLUT1	119469107	119469258	0	152	840	4635	840	4483	0.0	0.18737452598706222
chr3	TIMMDC1	119498928	119498942	0	15	102	2722	102	2707	0.0	0.03768008865903214
chr3	TIMMDC1	119498928	119498933	0	6	102	2722	102	2716	0.0	0.03755522827687776
chr3	ADPRH	119579852	119580636	0	785	14329	4454	14329	3669	0.0	3.905423821204688
chr3	PLA1A	119608900	119608947	0	48	51	2183	51	2135	0.0	0.023887587822014052
chr3	CFAP91	119703223	119703271	26	49	4649	6291	4623	6242	0.5306122448979592	0.7406280038449214
chr3	NDUFB4	120596540	120596646	0	107	0	1312	0	1205	0.0	0.0
chr3	CD86	122077917	122078045	0	129	5610	3432	5610	3303	0.0	1.698455949137148
chr3	PARP14	122720389	122721653	0	1265	74	9853	74	8588	0.0	0.008616674429436423
chr3	SEC22A	123204785	123204813	0	29	1888	4714	1888	4685	0.0	0.40298826040554964
chr3	SEC22A	123202135	123202178	0	44	1888	4714	1888	4670	0.0	0.4042826552462527
chr3	MYLK-AS1	123585795	123585801	0	7	2670	4501	2670	4494	0.0	0.5941255006675568
chr3	KALRN	124395305	124395343	0	39	54659	24411	54659	24372	0.0	2.2426965370096834
chr3	UMPS	124738240	124738443	5343	204	25440	7521	20097	7317	26.191176470588236	2.7466174661746616
chr3	FAM86JP	125916720	125916817	0	98	0	2527	0	2429	0.0	0.0
chr3	ALDH1L1-AS2	126180366	126180544	56178	179	75064	2713	18886	2534	313.8435754189944	7.45303867403315
chr3	AC079848.2	126214115	126214861	0	747	0	3126	0	2379	0.0	0.0
chr3	AC079848.2	126214862	126215697	0	836	0	3126	0	2290	0.0	0.0
chr3	AC079848.2	126214115	126215697	0	1583	0	3126	0	1543	0.0	0.0
chr3	AC016924.1	126288124	126289853	1734	1730	4692	5692	2958	3962	1.0023121387283238	0.7465926299848561
chr3	ABTB1	127674419	127674453	0	35	816	3340	816	3305	0.0	0.24689863842662632
chr3	KBTBD12	127923548	127924131	0	584	1275	5361	1275	4777	0.0	0.2669039145907473
chr3	KBTBD12	127927835	127928034	969	200	1275	5361	306	5161	4.845	0.05929083510947491
chr3	GATA2-AS1	128489416	128489670	3570	255	6972	2908	3402	2653	14.0	1.2823218997361479
chr3	RAB7A	128806450	128806590	6996	141	20331	6281	13335	6140	49.61702127659574	2.1718241042345277
chr3	ACAD9	128879842	128880017	12461	176	49134	4320	36673	4144	70.80113636363636	8.849662162162161
chr3	COPG1	129250735	129250894	0	160	3618	4374	3618	4214	0.0	0.8585666824869482
chr3	HMCES	129279044	129279203	0	160	4774	2754	4774	2594	0.0	1.8404009252120277
chr3	HMCES	129279204	129279211	0	8	4774	2754	4774	2746	0.0	1.7385287691187181
chr3	HMCES	129279044	129279211	0	168	4774	2754	4774	2586	0.0	1.846094354215004
chr3	IFT122	129451973	129451998	0	26	2034	9056	2034	9030	0.0	0.22524916943521595
chr3	TMCC1-AS1	129893928	129894131	0	204	204	4285	204	4081	0.0	0.049987748100955645
chr3	TRH	129976016	129976027	0	12	0	1595	0	1583	0.0	0.0
chr3	ALG1L2	130094468	130094513	0	46	0	1509	0	1463	0.0	0.0
chr3	COL6A6	130594344	130594419	0	76	25788	9757	25788	9681	0.0	2.663774403470716
chr3	ATP2C1	131001315	131001344	0	30	302	8544	302	8514	0.0	0.03547098895936105
chr3	NUDT16P1	131362069	131362071	0	3	0	2312	0	2309	0.0	0.0
chr3	AC107027.1	131503003	131503084	0	82	0	1234	0	1152	0.0	0.0
chr3	AC107027.1	131503085	131503094	0	10	0	1234	0	1224	0.0	0.0
chr3	AC107027.1	131503003	131503094	0	92	0	1234	0	1142	0.0	0.0
chr3	AC107027.1	131503085	131503098	0	14	0	1234	0	1220	0.0	0.0
chr3	AC107027.1	131503095	131503098	0	4	0	1234	0	1230	0.0	0.0
chr3	DNAJC13	132484489	132484493	0	5	3886	9689	3886	9684	0.0	0.4012804626187526
chr3	UBA5	132660699	132661048	0	350	173	7275	173	6925	0.0	0.024981949458483754
chr3	CDV3	133574181	133574284	0	104	25	3245	25	3141	0.0	0.00795924864692773
chr3	CDV3	133574552	133574592	0	41	25	3245	25	3204	0.0	0.007802746566791511
chr3	CDV3	133574552	133574742	0	191	25	3245	25	3054	0.0	0.008185985592665358
chr3	CDV3	133574593	133574742	0	150	25	3245	25	3095	0.0	0.008077544426494346
chr3	CDV3	133574743	133574756	0	14	25	3245	25	3231	0.0	0.00773754255648406
chr3	TF	133748585	133748669	3012	85	5952	22311	2940	22226	35.43529411764706	0.13227751282282013
chr3	CEP63	134532901	134533030	0	130	51	8593	51	8463	0.0	0.006026231832683446
chr3	CEP63	134537212	134537268	0	57	51	8593	51	8536	0.0	0.005974695407685099
chr3	CEP63	134486053	134486202	0	150	51	8593	51	8443	0.0	0.006040506928816771
chr3	CEP63	134486162	134486202	0	41	51	8593	51	8552	0.0	0.005963517305893358
chr3	CEP63	134486053	134486161	0	109	51	8593	51	8484	0.0	0.006011315417256012
chr3	CEP63	134559306	134559429	0	124	51	8593	51	8469	0.0	0.0060219624512929506
chr3	EPHB1	134951719	134952052	0	334	98	6987	98	6653	0.0	0.014730196903652487
chr3	PCCB	136255385	136255533	0	149	258	7380	258	7231	0.0	0.03567971234960586
chr3	PCCB	136255418	136255533	0	116	258	7380	258	7264	0.0	0.03551762114537445
chr3	PCCB	136255385	136255417	0	33	258	7380	258	7347	0.0	0.03511637403021641
chr3	SLC35G2	136819215	136819628	0	414	0	3849	0	3435	0.0	0.0
chr3	NCK1	136862320	136862353	0	34	15	5120	15	5086	0.0	0.002949272512780181
chr3	LINC01210	137772131	137772282	7	152	5676	3221	5669	3069	0.046052631578947366	1.8471814923427827
chr3	ESYT3	138468882	138468885	0	4	21401	9838	21401	9834	0.0	2.176225340654871
chr3	FAIM	138622393	138622416	0	24	1128	4080	1128	4056	0.0	0.2781065088757396
chr3	FAIM	138621265	138621282	0	18	1128	4080	1128	4062	0.0	0.2776957163958641
chr3	AC046134.2	139389934	139390247	0	314	12	9175	12	8861	0.0	0.001354248956099763
chr3	AC046134.2	139390238	139390247	0	10	12	9175	12	9165	0.0	0.001309328968903437
chr3	AC046134.2	139389934	139390237	0	304	12	9175	12	8871	0.0	0.0013527223537368955
chr3	AC046134.2	139390248	139390429	0	182	12	9175	12	8993	0.0	0.0013343711775825643
chr3	AC046134.2	139390238	139390429	0	192	12	9175	12	8983	0.0	0.0013358566180563286
chr3	AC046134.2	139389934	139390429	0	496	12	9175	12	8679	0.0	0.00138264777048047
chr3	RASA2	141487183	141487216	0	34	11874	6023	11874	5989	0.0	1.982634830522625
chr3	RNF7	141738510	141738516	0	7	4080	2786	4080	2779	0.0	1.4681540122346168
chr3	AC021074.3	142936334	142936646	0	313	51	5484	51	5171	0.0	0.009862695803519629
chr3	AC021074.3	142936286	142936333	0	48	51	5484	51	5436	0.0	0.009381898454746136
chr3	U2SURP	143021383	143021385	0	3	51	10970	51	10967	0.0	0.004650314580103948
chr3	DIPK2A	143973256	143973562	0	307	0	5462	0	5155	0.0	0.0
chr3	ZIC1	147508048	147508052	0	5	0	6832	0	6827	0.0	0.0
chr3	AGTR1	148698128	148698149	0	22	117902	3461	117902	3439	0.0	34.283803431230005
chr3	AGTR1	148730238	148730509	0	272	117902	3461	117902	3189	0.0	36.97146440890561
chr3	GYG1	148996428	148996476	0	49	1722	7100	1722	7051	0.0	0.24422067791802582
chr3	GYG1	148996893	148996904	0	12	1722	7100	1722	7088	0.0	0.24294582392776523
chr3	RNF13	149813175	149813353	0	179	0	3524	0	3345	0.0	0.0
chr3	RNF13	149895561	149895570	0	10	0	3524	0	3514	0.0	0.0
chr3	RNF13	149814027	149814331	0	305	0	3524	0	3219	0.0	0.0
chr3	LINC01213	150238999	150239175	0	177	0	1723	0	1546	0.0	0.0
chr3	SELENOT	150618804	150618928	81	125	90	4144	9	4019	0.648	0.002239363025628266
chr3	SELENOT	150603500	150603686	0	187	90	4144	90	3957	0.0	0.022744503411675512
chr3	LINC02877	153486106	153486182	0	77	0	1290	0	1213	0.0	0.0
chr3	MME	155080296	155080466	0	171	0	9595	0	9424	0.0	0.0
chr3	MME	155080235	155080466	0	232	0	9595	0	9363	0.0	0.0
chr3	MME	155080235	155080295	0	61	0	9595	0	9534	0.0	0.0
chr3	LEKR1	156826377	156827109	0	733	0	5318	0	4585	0.0	0.0
chr3	LEKR1	156826881	156827109	0	229	0	5318	0	5089	0.0	0.0
chr3	LINC02029	157082580	157082918	0	339	96	2326	96	1987	0.0	0.04831404126824358
chr3	LINC02029	157088012	157088016	0	5	96	2326	96	2321	0.0	0.04136148211977596
chr3	RSRC1	158110198	158110211	0	14	67288	5081	67288	5067	0.0	13.27965265443063
chr3	RSRC1	158110212	158110223	0	12	67288	5081	67288	5069	0.0	13.274413099230618
chr3	RSRC1	158110198	158110223	0	26	67288	5081	67288	5055	0.0	13.311177052423343
chr3	MLF1	158571348	158571391	0	44	20	3749	20	3705	0.0	0.005398110661268556
chr3	MLF1	158593422	158593426	0	5	20	3749	20	3744	0.0	0.005341880341880342
chr3	GFM1	158644716	158644881	48	166	204	10963	156	10797	0.2891566265060241	0.014448457904973604
chr3	MFSD1	158802285	158802315	0	31	27	3754	27	3723	0.0	0.007252215954875101
chr3	MFSD1	158802568	158802615	0	48	27	3754	27	3706	0.0	0.007285483000539665
chr3	IQCJ-SCHIP1	159765100	159765138	0	39	1453	4426	1453	4387	0.0	0.3312058354228402
chr3	IQCJ-SCHIP1	159252800	159252807	0	8	1453	4426	1453	4418	0.0	0.32888184698958806
chr3	IQCJ-SCHIP1	159764225	159764350	0	126	1453	4426	1453	4300	0.0	0.33790697674418607
chr3	SMC4	160399698	160399749	0	52	306	7681	306	7629	0.0	0.04011010617381046
chr3	SMC4	160411978	160412084	0	107	306	7681	306	7574	0.0	0.040401373118563504
chr3	SMC4	160399750	160400965	102	1216	306	7681	204	6465	0.08388157894736842	0.03155452436194896
chr3	NMD3	161225019	161225064	0	46	0	4761	0	4715	0.0	0.0
chr3	NMD3	161221332	161221409	0	78	0	4761	0	4683	0.0	0.0
chr3	NMD3	161221332	161221724	0	393	0	4761	0	4368	0.0	0.0
chr3	NMD3	161221410	161221724	0	315	0	4761	0	4446	0.0	0.0
chr3	NMD3	161221725	161221735	0	11	0	4761	0	4750	0.0	0.0
chr3	LINC01322	165382908	165382959	0	52	0	14499	0	14447	0.0	0.0
chr3	LINC01322	165495267	165495290	0	24	0	14499	0	14475	0.0	0.0
chr3	LINC01322	165474238	165474241	0	4	0	14499	0	14495	0.0	0.0
chr3	SERPINI1	167735813	167735823	0	11	1372	2135	1372	2124	0.0	0.6459510357815442
chr3	SERPINI1	167735824	167736135	850	312	1372	2135	522	1823	2.7243589743589745	0.2863411958310477
chr3	SERPINI1	167735813	167736135	850	323	1372	2135	522	1812	2.6315789473684212	0.28807947019867547
chr3	LRRC77P	167877724	167877735	0	12	0	5364	0	5352	0.0	0.0
chr3	LRRC77P	167905953	167906055	0	103	0	5364	0	5261	0.0	0.0
chr3	LRRC77P	167917469	167917496	0	28	0	5364	0	5336	0.0	0.0
chr3	LRRC77P	167915156	167915203	0	48	0	5364	0	5316	0.0	0.0
chr3	SAMD7	169915442	169915464	0	23	4	2522	4	2499	0.0	0.001600640256102441
chr3	GPR160	170077417	170077923	22958	507	33204	4391	10246	3884	45.282051282051285	2.638002059732235
chr3	SKIL	170384628	170384765	0	138	511	7601	511	7463	0.0	0.06847112421278306
chr3	SLC7A14-AS1	170467292	170467396	0	105	4490	8751	4490	8646	0.0	0.5193152903076568
chr3	ECT2	172764414	172764500	0	87	0	5475	0	5388	0.0	0.0
chr3	ECT2	172752437	172752472	0	36	0	5475	0	5439	0.0	0.0
chr3	ECT2	172752273	172752472	0	200	0	5475	0	5275	0.0	0.0
chr3	ECT2	172752273	172752436	0	164	0	5475	0	5311	0.0	0.0
chr3	NLGN1	174275501	174275527	0	27	51	10163	51	10136	0.0	0.005031570639305446
chr3	TBL1XR1-AS1	177044985	177044996	0	12	255	859	255	847	0.0	0.3010625737898465
chr3	AC007953.1	177935337	177935484	0	148	153	3306	153	3158	0.0	0.04844838505383154
chr3	AC007620.2	179397942	179397993	0	52	51	1943	51	1891	0.0	0.026969857218402962
chr3	ACTL6A	179562974	179563165	0	192	0	3491	0	3299	0.0	0.0
chr3	ACTL6A	179563118	179563165	0	48	0	3491	0	3443	0.0	0.0
chr3	ACTL6A	179562974	179563117	0	144	0	3491	0	3347	0.0	0.0
chr3	LINC02053	180414397	180414457	0	61	0	2746	0	2685	0.0	0.0
chr3	TTC14	180607766	180608271	153	506	1518	5485	1365	4979	0.30237154150197626	0.2741514360313316
chr3	TTC14	180604310	180604338	0	29	1518	5485	1518	5456	0.0	0.2782258064516129
chr3	FXR1	180915529	180915631	0	103	103	11810	103	11707	0.0	0.008798154950029898
chr3	SOX2-OT	180989841	180989852	0	12	302	31226	302	31214	0.0	0.009675145767924649
chr3	SOX2-OT	181175268	181175378	0	111	302	31226	302	31115	0.0	0.009705929615940865
chr3	SOX2-OT	181778663	181778669	0	7	302	31226	302	31219	0.0	0.009673596207437778
chr3	LINC01206	182000446	182000506	0	61	51	11383	51	11322	0.0	0.0045045045045045045
chr3	LINC01206	182000470	182000506	0	37	51	11383	51	11346	0.0	0.004494976203067161
chr3	LINC01206	182001368	182001760	0	393	51	11383	51	10990	0.0	0.004640582347588717
chr3	LINC01206	182001463	182001760	0	298	51	11383	51	11085	0.0	0.004600811907983762
chr3	LINC01206	181971720	181971734	0	15	51	11383	51	11368	0.0	0.004486277269528501
chr3	LINC01206	181984432	181984491	0	60	51	11383	51	11323	0.0	0.004504106685507375
chr3	LINC01206	181953738	181953756	0	19	51	11383	51	11364	0.0	0.004487856388595565
chr3	LINC01206	182000507	182000508	0	2	51	11383	51	11381	0.0	0.004481152798523856
chr3	LINC01206	182000446	182000508	0	63	51	11383	51	11320	0.0	0.00450530035335689
chr3	LINC01206	182000470	182000508	0	39	51	11383	51	11344	0.0	0.004495768688293371
chr3	LINC01206	182000446	182000469	0	24	51	11383	51	11359	0.0	0.00448983185139537
chr3	LINC01206	182001368	182001462	0	95	51	11383	51	11288	0.0	0.004518072289156626
chr3	LINC01206	181952471	181952923	0	453	51	11383	51	10930	0.0	0.004666056724611162
chr3	LINC01206	181967553	181967946	0	394	51	11383	51	10989	0.0	0.004641004641004641
chr3	ATP11B	182880948	182880981	0	34	1320	9220	1320	9186	0.0	0.14369693011103854
chr3	B3GNT5	183253563	183253675	0	113	102	8058	102	7945	0.0	0.012838263058527376
chr3	B3GNT5	183265507	183265523	0	17	102	8058	102	8041	0.0	0.012684989429175475
chr3	LINC00888	183447766	183447947	102	182	5100	1843	4998	1661	0.5604395604395604	3.009030704394943
chr3	KLHL24	183635783	183635793	0	11	85262	8653	85262	8642	0.0	9.866003239990743
chr3	KLHL24	183635748	183635793	0	46	85262	8653	85262	8607	0.0	9.906122923202044
chr3	KLHL24	183635748	183635782	0	35	85262	8653	85262	8618	0.0	9.893478765374796
chr3	HTR3D	184036506	184036544	0	39	411438	1963	411438	1924	0.0	213.84511434511435
chr3	HTR3E	184104292	184104369	0	78	30	2479	30	2401	0.0	0.012494793835901708
chr3	EIF2B5	184140158	184140221	0	64	51	6302	51	6238	0.0	0.00817569733889067
chr3	EIF2B5	184140616	184140730	0	115	51	6302	51	6187	0.0	0.008243090350735413
chr3	EIF2B5	184142379	184142394	0	16	51	6302	51	6286	0.0	0.008113267578746421
chr3	EIF2B5	184135581	184135916	0	336	51	6302	51	5966	0.0	0.008548441166610795
chr3	EIF2B5	184135749	184135916	0	168	51	6302	51	6134	0.0	0.008314313661558527
chr3	EIF2B5	184140731	184140740	0	10	51	6302	51	6292	0.0	0.00810553083280356
chr3	EIF2B5	184140616	184140740	0	125	51	6302	51	6177	0.0	0.00825643516270034
chr3	EIF2B5	184135581	184135748	0	168	51	6302	51	6134	0.0	0.008314313661558527
chr3	AP2M1	184174960	184175110	0	151	204	4554	204	4403	0.0	0.04633204633204633
chr3	AP2M1	184180651	184180741	0	91	204	4554	204	4463	0.0	0.045709164239300916
chr3	ABCF3	184186637	184186654	0	18	153	4985	153	4967	0.0	0.03080330179182605
chr3	ECE2	184276568	184276705	0	138	103	4745	103	4607	0.0	0.022357282396353376
chr3	PSMD2	184299402	184299633	62	232	102	4392	40	4160	0.2672413793103448	0.009615384615384616
chr3	EIF4G1	184317432	184317497	0	66	255	7868	255	7802	0.0	0.03268392719815432
chr3	EIF4G1	184323219	184323241	0	23	255	7868	255	7845	0.0	0.032504780114722756
chr3	EIF4G1	184319802	184320297	0	496	255	7868	255	7372	0.0	0.03459034183396636
chr3	EIF4G1	184320502	184320537	0	36	255	7868	255	7832	0.0	0.03255873340143003
chr3	EIF4G1	184325952	184325957	0	6	255	7868	255	7862	0.0	0.03243449503943017
chr3	FAM131A	184337372	184337718	0	347	30	7862	30	7515	0.0	0.003992015968063872
chr3	FAM131A	184344805	184344913	0	109	30	7862	30	7753	0.0	0.0038694698826260802
chr3	POLR2H	184363566	184363574	0	9	51	3089	51	3080	0.0	0.016558441558441557
chr3	AC107294.2	184734101	184734240	0	140	102	3702	102	3562	0.0	0.028635597978663673
chr3	VPS8	184839753	184839758	0	6	5510	9433	5510	9427	0.0	0.5844913546197094
chr3	MAP3K13	185428947	185429056	15	110	86887	12248	86872	12138	0.13636363636363635	7.157027516889109
chr3	MAP3K13	185283028	185283119	368	92	86887	12248	86519	12156	4.0	7.117390589009543
chr3	NMRAL2P	185968650	185968708	0	59	0	2634	0	2575	0.0	0.0
chr3	NMRAL2P	185968650	185968717	0	68	0	2634	0	2566	0.0	0.0
chr3	NMRAL2P	185968709	185968717	0	9	0	2634	0	2625	0.0	0.0
chr3	LINC02020	186441122	186441179	0	58	51	3478	51	3420	0.0	0.014912280701754385
chr3	LINC02020	186440410	186440448	0	39	51	3478	51	3439	0.0	0.014829892410584472
chr3	LINC02020	186445250	186445953	0	704	51	3478	51	2774	0.0	0.018385003604902667
