chrom	geneName	splicedExonStart	splicedExonEnd	splicedExonReadCount(rc)	splicedExonLength(sl)	othersExonsReadCount(RC)	othersExonsLength(L)	RC - rc	L - sl	splicedExonAverageReadCoverage(n)	otherExonsAverageReadCoverage(N)
chr3	GSK3B	119876412	119876508	0	97	6764	16821	6764	16724	0.0	0.4044486964840947
chr3	GSK3B	119905754	119905852	0	99	6764	16821	6764	16722	0.0	0.40449706972850136
chr3	GSK3B	119976484	119976545	0	62	6764	16821	6764	16759	0.0	0.4036040336535593
chr3	GSK3B	119981956	119982125	0	170	6764	16821	6764	16651	0.0	0.4062218485376254
chr3	GSK3B	120000551	120000723	0	173	6764	16821	6764	16648	0.0	0.4062950504565113
chr3	HGD	120644318	120644443	0	126	49	2676	49	2550	0.0	0.019215686274509803
chr3	HGD	120644597	120644619	0	23	49	2676	49	2653	0.0	0.018469656992084433
chr3	RABL3	120694152	120694224	0	73	0	6437	0	6364	0.0	0.0
chr3	RABL3	120698422	120698573	0	152	0	6437	0	6285	0.0	0.0
chr3	HCLS1	121637145	121637256	0	112	2474	5108	2474	4996	0.0	0.4951961569255404
chr3	HCLS1	121642926	121642981	0	56	2474	5108	2474	5052	0.0	0.4897070467141726
chr3	PARP9	122558328	122558401	0	74	34256	8949	34256	8875	0.0	3.859830985915493
chr3	PARP9	122558433	122558467	0	35	34256	8949	34256	8914	0.0	3.8429436840924387
chr3	ITGB5	124809021	124809156	0	136	692	6538	692	6402	0.0	0.10809122149328335
chr3	ITGB5	124817620	124817710	0	91	692	6538	692	6447	0.0	0.10733674577322785
chr3	LINC02614	125848229	125848447	0	219	51	6139	51	5920	0.0	0.008614864864864865
chr3	LINC02614	125873740	125873845	0	106	51	6139	51	6033	0.0	0.008453505718547987
chr3	SLC41A3	126033606	126033678	0	73	414	5485	414	5412	0.0	0.07649667405764966
chr3	SLC41A3	126050897	126051050	0	154	414	5485	414	5331	0.0	0.07765897580191333
chr3	SLC41A3	126056357	126056513	0	157	414	5485	414	5328	0.0	0.0777027027027027
chr3	SLC41A3	126067485	126067586	0	102	414	5485	414	5383	0.0	0.07690878692179082
chr3	TPRA1	127575402	127575505	0	104	104	5638	104	5534	0.0	0.0187929165160824
chr3	TPRA1	127575748	127575809	0	62	104	5638	104	5576	0.0	0.018651362984218076
chr3	MGLL	127694974	127695190	0	217	217912	11869	217912	11652	0.0	18.70168211465843
chr3	MGLL	127710575	127710665	0	91	217912	11869	217912	11778	0.0	18.501613177109867
chr3	PIK3CB	138704442	138704493	0	52	5568	7866	5568	7814	0.0	0.7125671871000768
chr3	PIK3CB	138707158	138707289	0	132	5568	7866	5568	7734	0.0	0.7199379363847944
chr3	NMNAT3	139578871	139579055	0	185	0	12995	0	12810	0.0	0.0
chr3	NMNAT3	139627615	139627764	0	150	0	12995	0	12845	0.0	0.0
chr3	AC010181.1	140453218	140453280	0	63	0	1066	0	1003	0.0	0.0
chr3	AC010181.1	140454275	140454418	0	144	0	1066	0	922	0.0	0.0
chr3	TFDP2	141995019	141995141	0	123	3308	11917	3308	11794	0.0	0.2804816008139732
chr3	TFDP2	142005440	142005544	0	105	3308	11917	3308	11812	0.0	0.2800541821876058
chr3	TFDP2	142054114	142054149	31	36	3308	11917	3277	11881	0.8611111111111112	0.2758185337934517
chr3	TFDP2	142101734	142101841	0	108	3308	11917	3308	11809	0.0	0.2801253281395546
chr3	TFDP2	142093060	142093127	0	68	3308	11917	3308	11849	0.0	0.2791796776099249
chr3	SLC9A9	143796825	143796903	0	79	0	4059	0	3980	0.0	0.0
chr3	SLC9A9	143832018	143832221	0	204	0	4059	0	3855	0.0	0.0
chr3	PLSCR4	146223732	146223777	0	46	561	4242	561	4196	0.0	0.13369876072449952
chr3	PLSCR4	146250556	146250637	0	82	561	4242	561	4160	0.0	0.13485576923076922
chr3	PLSCR1	146537995	146538044	0	50	0	3554	0	3504	0.0	0.0
chr3	PLSCR1	146541133	146541180	0	48	0	3554	0	3506	0.0	0.0
chr3	AC011317.1	150736763	150737022	0	260	0	1472	0	1212	0.0	0.0
chr3	AC011317.1	150737299	150737513	0	215	0	1472	0	1257	0.0	0.0
chr3	CLRN1	150943819	150943991	0	173	51	3358	51	3185	0.0	0.016012558869701727
chr3	CLRN1	150945528	150945679	0	152	51	3358	51	3206	0.0	0.015907673112913287
chr3	ARHGEF26-AS1	154060013	154060062	0	50	12460	7258	12460	7208	0.0	1.7286348501664817
chr3	ARHGEF26-AS1	154108668	154108785	0	118	12460	7258	12460	7140	0.0	1.7450980392156863
chr3	ARHGEF26-AS1	154119685	154119808	0	124	12460	7258	12460	7134	0.0	1.7465657415194842
chr3	ARHGEF26-AS1	154119685	154119783	0	99	12460	7258	12460	7159	0.0	1.7404665456069284
chr3	SLC33A1	155833856	155834041	0	186	0	4422	0	4236	0.0	0.0
chr3	SLC33A1	155842431	155842619	0	189	0	4422	0	4233	0.0	0.0
chr3	VEPH1	157499394	157499675	0	282	2564	6465	2564	6183	0.0	0.4146854277858645
chr3	VEPH1	157505277	157505409	0	133	2564	6465	2564	6332	0.0	0.4049273531269741
chr3	IL12A-AS1	159997843	159998105	0	263	5991	11401	5991	11138	0.0	0.5378883102891003
chr3	IL12A-AS1	160009111	160009257	30	147	5991	11401	5961	11254	0.20408163265306123	0.5296783365914342
chr3	B3GALNT1	161089943	161090062	0	120	102	6044	102	5924	0.0	0.017218095881161376
chr3	B3GALNT1	161101138	161101233	0	96	102	6044	102	5948	0.0	0.01714862138533961
chr3	B3GALNT1	161089943	161090066	0	124	102	6044	102	5920	0.0	0.01722972972972973
chr3	LINC01192	163202081	163202249	0	169	97	7521	97	7352	0.0	0.013193688792165398
chr3	LINC01192	163203417	163203515	46	99	97	7521	51	7422	0.46464646464646464	0.0068714632174616
chr3	LINC01192	163249264	163249374	0	111	97	7521	97	7410	0.0	0.013090418353576248
chr3	LINC01192	163275195	163275319	0	125	97	7521	97	7396	0.0	0.013115197404002164
chr3	LINC01192	163220100	163220187	0	88	97	7521	97	7433	0.0	0.013049912552132382
chr3	LINC01192	163249264	163249381	0	118	97	7521	97	7403	0.0	0.013102796163717411
chr3	LINC01192	163207642	163207757	0	116	97	7521	97	7405	0.0	0.013099257258609049
chr3	ZBBX	167248607	167248649	0	43	384	4593	384	4550	0.0	0.0843956043956044
chr3	ZBBX	167252125	167252211	0	87	384	4593	384	4506	0.0	0.085219707057257
chr3	ZBBX	167373705	167373787	0	83	384	4593	384	4510	0.0	0.08514412416851441
chr3	ZBBX	167379637	167379792	0	156	384	4593	384	4437	0.0	0.08654496281271129
chr3	PDCD10	167725400	167725473	0	74	1531	3179	1531	3105	0.0	0.4930756843800322
chr3	PDCD10	167734213	167734345	1	133	1531	3179	1530	3046	0.007518796992481203	0.5022980958634274
chr3	PDCD10	167734213	167734246	1	34	1531	3179	1530	3145	0.029411764705882353	0.4864864864864865
chr3	PDCD10	167734213	167734350	1	138	1531	3179	1530	3041	0.007246376811594203	0.5031239723775074
chr3	SLC2A2	171009957	171010082	0	126	0	3422	0	3296	0.0	0.0
chr3	SLC2A2	171014468	171014731	0	264	0	3422	0	3158	0.0	0.0
chr3	TBL1XR1	177079826	177079945	0	120	152	10475	152	10355	0.0	0.014678899082568808
chr3	TBL1XR1	177098465	177098541	0	77	152	10475	152	10398	0.0	0.014618195806885939
chr3	TBL1XR1	177110808	177110887	0	80	152	10475	152	10395	0.0	0.014622414622414622
chr3	TBL1XR1	177064919	177065022	0	104	152	10475	152	10371	0.0	0.014656253013209912
chr3	TBL1XR1	177086964	177087041	0	78	152	10475	152	10397	0.0	0.014619601808213908
chr3	TBL1XR1	177131362	177131449	0	88	152	10475	152	10387	0.0	0.014633676711273708
chr3	TBL1XR1	177160870	177160988	0	119	152	10475	152	10356	0.0	0.014677481653147934
chr3	TBL1XR1	177053772	177053918	0	147	152	10475	152	10328	0.0	0.01471727343144849
chr3	TBL1XR1	177091150	177091180	0	31	152	10475	152	10444	0.0	0.014553810800459595
chr3	KCNMB2-AS1	178757079	178757133	0	55	2835	4760	2835	4705	0.0	0.6025504782146652
chr3	KCNMB2-AS1	178841544	178841616	0	73	2835	4760	2835	4687	0.0	0.6048645188820141
chr3	PEX5L	179900669	179900735	0	67	0	10258	0	10191	0.0	0.0
chr3	PEX5L	179971593	179971665	0	73	0	10258	0	10185	0.0	0.0
chr3	PEX5L	179898141	179898246	0	106	0	10258	0	10152	0.0	0.0
chr3	DCUN1D1	182980834	182980935	0	102	26	8289	26	8187	0.0	0.003175766459020398
chr3	DCUN1D1	182985503	182985622	0	120	26	8289	26	8169	0.0	0.0031827641082139797
chr3	MCCC1	183072365	183072487	0	123	5639	4334	5639	4211	0.0	1.3391118499168844
chr3	MCCC1	183086692	183086788	0	97	5639	4334	5639	4237	0.0	1.3308945008260562
chr3	CLCN2	184346934	184347021	0	88	0	7330	0	7242	0.0	0.0
chr3	CLCN2	184352012	184352117	0	106	0	7330	0	7224	0.0	0.0
chr3	AC068631.1	186651809	186651871	0	63	15112	10018	15112	9955	0.0	1.5180311401305877
chr3	AC068631.1	186666967	186667261	0	295	15112	10018	15112	9723	0.0	1.5542528026329323
chr3	AC068631.1	186721219	186721344	0	126	15112	10018	15112	9892	0.0	1.5276991508289526
chr3	AC068631.1	186736538	186736650	0	113	15112	10018	15112	9905	0.0	1.5256940938919739
chr3	AC068631.1	186721219	186721416	0	198	15112	10018	15112	9820	0.0	1.5389002036659878
chr3	AC068631.1	186734712	186734834	0	123	15112	10018	15112	9895	0.0	1.5272359777665487
chr3	AC068631.1	186714739	186714858	0	120	15112	10018	15112	9898	0.0	1.5267730854718125
chr3	AC068631.1	186714447	186714539	0	93	15112	10018	15112	9925	0.0	1.5226196473551636
chr3	AC068631.1	186668911	186669043	0	133	15112	10018	15112	9885	0.0	1.528780981284775
chr3	AC068631.1	186736746	186736883	0	138	15112	10018	15112	9880	0.0	1.5295546558704454
chr3	AC068631.1	186742072	186742249	0	178	15112	10018	15112	9840	0.0	1.5357723577235773
chr3	FGF12	192360427	192360538	0	112	0	7205	0	7093	0.0	0.0
chr3	FGF12	192727180	192727323	0	144	0	7205	0	7061	0.0	0.0
chr3	LINC02028	194048912	194049371	0	460	1802	10141	1802	9681	0.0	0.18613779568226424
chr3	LINC02028	194052359	194052442	0	84	1802	10141	1802	10057	0.0	0.17917868151536243
chr3	LINC02028	194015550	194015635	0	86	1802	10141	1802	10055	0.0	0.17921432123321732
chr3	LINC02028	194023106	194023207	0	102	1802	10141	1802	10039	0.0	0.17949995019424245
chr3	LINC02028	194043743	194043855	0	113	1802	10141	1802	10028	0.0	0.17969684882329479
chr3	LINC02028	194046469	194046679	0	211	1802	10141	1802	9930	0.0	0.18147029204431017
chr3	LINC02028	194057636	194057815	0	180	1802	10141	1802	9961	0.0	0.18090553157313521
chr3	LINC02028	194058059	194058147	0	89	1802	10141	1802	10052	0.0	0.17926780740151213
chr3	LINC02028	194057632	194057815	0	184	1802	10141	1802	9957	0.0	0.18097820628703426
chr3	PPP1R2	195523691	195523786	0	96	0	4053	0	3957	0.0	0.0
chr3	PPP1R2	195524818	195524896	0	79	0	4053	0	3974	0.0	0.0
chr3	APOD	195582616	195582739	0	124	272	2030	272	1906	0.0	0.14270724029380902
chr3	APOD	195583066	195583202	272	137	272	2030	0	1893	1.9854014598540146	0.0
chr3	TFRC	196073929	196074125	0	197	29078	7608	29078	7411	0.0	3.9236270408851706
chr3	TFRC	196075158	196075360	12844	203	29078	7608	16234	7405	63.27093596059113	2.1923024983119515
chr3	ZDHHC19	196198275	196198451	8035	177	60122	2438	52087	2261	45.3954802259887	23.037151702786378
chr3	ZDHHC19	196198451	196198590	6804	140	60122	2438	53318	2298	48.6	23.201914708442125
chr3	DLG1	197075836	197075870	0	35	47199	16100	47199	16065	0.0	2.9380018674136323
chr3	DLG1	197076585	197076685	0	101	47199	16100	47199	15999	0.0	2.9501218826176636
chr3	DLG1	197155668	197155763	0	96	47199	16100	47199	16004	0.0	2.9492001999500124
chr3	DLG1	197161639	197161738	0	100	47199	16100	47199	16000	0.0	2.9499375
chr3	DLG1	197081050	197081117	0	68	47199	16100	47199	16032	0.0	2.9440494011976046
chr3	DLG1	197068501	197068537	0	37	47199	16100	47199	16063	0.0	2.9383676772707465
chr3	DLG1	197069218	197069260	0	43	47199	16100	47199	16057	0.0	2.939465653609018
chr3	DLG1	197076585	197076682	0	98	47199	16100	47199	16002	0.0	2.9495688038995125
chr3	DLG1	197142717	197142768	0	52	47199	16100	47199	16048	0.0	2.9411141575274176
chr3	DLG1	197149742	197149796	0	55	47199	16100	47199	16045	0.0	2.9416640698036773
chr3	BDH1	197546360	197546486	0	127	365591	10256	365591	10129	0.0	36.09349392832461
chr3	BDH1	197554561	197554713	0	153	365591	10256	365591	10103	0.0	36.18638028308423
chr3	BDH1	197555341	197555507	204	167	365591	10256	365387	10089	1.221556886227545	36.21637426900585
chr3	RUBCN	197696953	197697049	0	97	41115	11010	41115	10913	0.0	3.767524970219005
chr3	RUBCN	197699186	197699231	0	46	41115	11010	41115	10964	0.0	3.75
chr4	GAK	904636	904779	0	144	148340	14541	148340	14397	0.0	10.303535458776134
chr4	GAK	913606	913668	0	63	148340	14541	148340	14478	0.0	10.245890316342036
chr4	SLBP	1703595	1703700	156	106	17551	1892	17395	1786	1.471698113207547	9.739641657334827
chr4	SLBP	1711873	1711990	22	118	17551	1892	17529	1774	0.1864406779661017	9.881059751972943
chr4	NELFA	1991543	1991715	15948	173	373039	5076	357091	4903	92.18497109826589	72.83112380175403
chr4	NELFA	2006997	2007199	0	203	373039	5076	373039	4873	0.0	76.5522265544839
chr4	NELFA	1991543	1991730	15948	188	373039	5076	357091	4888	84.82978723404256	73.05462356792144
chr4	NELFA	2007971	2008046	443	76	373039	5076	372596	5000	5.828947368421052	74.5192
chr4	RAB28	13369870	13369965	11094	96	11835	2232	741	2136	115.5625	0.34691011235955055
chr4	RAB28	13371794	13371867	0	74	11835	2232	11835	2158	0.0	5.484244670991659
chr4	LDB2	16674199	16674319	0	121	0	5476	0	5355	0.0	0.0
chr4	LDB2	16752406	16752458	0	53	0	5476	0	5423	0.0	0.0
chr4	LCORL	17866998	17867025	0	28	197422	16931	197422	16903	0.0	11.679701828077857
chr4	LCORL	17873387	17878213	10353	4827	197422	16931	187069	12104	2.144810441267868	15.45513879709187
chr4	LCORL	17886067	17886161	0	95	197422	16931	197422	16836	0.0	11.726181990971726
chr4	LCORL	17909093	17909345	97	253	197422	16931	197325	16678	0.383399209486166	11.831454610864611
chr4	KCNIP4	20882607	20882709	0	103	67349	4251	67349	4148	0.0	16.236499517839924
chr4	KCNIP4	21762920	21763032	0	113	67349	4251	67349	4138	0.0	16.275737071048816
chr4	TLR10	38775774	38775963	0	190	0	1194	0	1004	0.0	0.0
chr4	TLR10	38776109	38776426	0	318	0	1194	0	876	0.0	0.0
chr4	SMIM14	39556427	39556570	0	144	25763	3667	25763	3523	0.0	7.312801589554357
chr4	SMIM14	39572414	39572463	246	50	25763	3667	25517	3617	4.92	7.054741498479403
chr4	APBB2	41033235	41033304	0	70	26951	11681	26951	11611	0.0	2.321160968047541
chr4	APBB2	41065575	41065673	0	99	26951	11681	26951	11582	0.0	2.3269728889656363
chr4	ATP8A1	42590810	42590884	0	75	306	10764	306	10689	0.0	0.02862756104406399
chr4	ATP8A1	42594288	42594362	0	75	306	10764	306	10689	0.0	0.02862756104406399
chr4	AC114757.1	43981597	43981647	0	51	51	9122	51	9071	0.0	0.005622312865174733
chr4	AC114757.1	43993012	43993112	0	101	51	9122	51	9021	0.0	0.005653475224476222
chr4	GNPDA2	44718308	44718410	0	103	89964	2710	89964	2607	0.0	34.508630609896436
chr4	GNPDA2	44722083	44722242	0	160	89964	2710	89964	2550	0.0	35.28
chr4	GABRA2	46303459	46303612	0	154	0	16399	0	16245	0.0	0.0
chr4	GABRA2	46310172	46310255	0	84	0	16399	0	16315	0.0	0.0
chr4	COX7B2	46876638	46876737	0	100	0	822	0	722	0.0	0.0
chr4	COX7B2	46903875	46904014	0	140	0	822	0	682	0.0	0.0
chr4	FRYL	48684672	48684795	0	124	17069	18237	17069	18113	0.0	0.942361839562745
chr4	FRYL	48710518	48710698	0	181	17069	18237	17069	18056	0.0	0.9453367301727957
chr4	SRD5A3-AS1	55377606	55377770	0	165	0	4773	0	4608	0.0	0.0
chr4	SRD5A3-AS1	55382506	55382562	0	57	0	4773	0	4716	0.0	0.0
chr4	SRD5A3-AS1	55377606	55377836	0	231	0	4773	0	4542	0.0	0.0
chr4	SRD5A3-AS1	55380795	55380879	0	85	0	4773	0	4688	0.0	0.0
chr4	SRD5A3-AS1	55382506	55382642	0	137	0	4773	0	4636	0.0	0.0
chr4	SRD5A3-AS1	55383291	55383433	0	143	0	4773	0	4630	0.0	0.0
chr4	SRD5A3-AS1	55383764	55383882	0	119	0	4773	0	4654	0.0	0.0
chr4	NMU	55605274	55605349	0	76	0	986	0	910	0.0	0.0
chr4	NMU	55607297	55607348	0	52	0	986	0	934	0.0	0.0
chr4	NMU	55607436	55607466	0	31	0	986	0	955	0.0	0.0
chr4	AASDH	56382476	56382597	35	122	4110	4669	4075	4547	0.28688524590163933	0.8961952936001759
chr4	AASDH	56384069	56384341	0	273	4110	4669	4110	4396	0.0	0.934940855323021
chr4	AASDH	56378147	56378464	0	318	4110	4669	4110	4351	0.0	0.9446104343829005
chr4	HOPX	56657774	56657899	0	126	0	3242	0	3116	0.0	0.0
chr4	HOPX	56676498	56676566	0	69	0	3242	0	3173	0.0	0.0
chr4	SPINK2	56816710	56816714	0	5	78	732	78	727	0.0	0.10729023383768914
chr4	SPINK2	56820535	56820579	78	45	78	732	0	687	1.7333333333333334	0.0
chr4	ADGRL3-AS1	62081971	62082052	0	82	0	958	0	876	0.0	0.0
chr4	ADGRL3-AS1	62118061	62118102	0	42	0	958	0	916	0.0	0.0
chr4	LINC02232	64939955	64940036	0	82	0	6375	0	6293	0.0	0.0
chr4	LINC02232	64977488	64977629	0	142	0	6375	0	6233	0.0	0.0
chr4	TMPRSS11BNL	68191406	68191524	0	119	51	4327	51	4208	0.0	0.01211977186311787
chr4	TMPRSS11BNL	68206034	68206097	0	64	51	4327	51	4263	0.0	0.011963406052076003
chr4	UGT2A1	69635690	69635822	0	133	0	3689	0	3556	0.0	0.0
chr4	UGT2A1	69638898	69639528	0	631	0	3689	0	3058	0.0	0.0
chr4	JCHAIN	70664101	70664149	0	49	0	1554	0	1505	0.0	0.0
chr4	JCHAIN	70665859	70665886	0	28	0	1554	0	1526	0.0	0.0
chr4	GC	71746150	71746205	0	56	393	2110	393	2054	0.0	0.19133398247322297
chr4	GC	71752517	71752650	0	134	393	2110	393	1976	0.0	0.19888663967611336
chr4	G3BP2	75657556	75657730	0	175	408	11241	408	11066	0.0	0.03686969094523766
chr4	G3BP2	75658842	75658924	0	83	408	11241	408	11158	0.0	0.03656569277648324
chr4	G3BP2	75722196	75722244	0	49	408	11241	408	11192	0.0	0.036454610436025735
chr4	G3BP2	75724055	75724176	0	122	408	11241	408	11119	0.0	0.03669394729741883
chr4	G3BP2	75722196	75722247	0	52	408	11241	408	11189	0.0	0.036464384663508806
chr4	G3BP2	75694797	75694929	0	133	408	11241	408	11108	0.0	0.036730284479654304
chr4	G3BP2	75720876	75720969	0	94	408	11241	408	11147	0.0	0.03660177626267157
chr4	G3BP2	75662212	75662520	0	309	408	11241	408	10932	0.0	0.03732162458836443
chr4	G3BP2	75662689	75662841	0	153	408	11241	408	11088	0.0	0.0367965367965368
chr4	G3BP2	75662212	75662525	0	314	408	11241	408	10927	0.0	0.03733870229706232
chr4	G3BP2	75662765	75662841	0	77	408	11241	408	11164	0.0	0.03654604084557506
chr4	G3BP2	75661930	75662049	0	120	408	11241	408	11121	0.0	0.036687348260048554
chr4	G3BP2	75657800	75657893	0	94	408	11241	408	11147	0.0	0.03660177626267157
chr4	G3BP2	75694797	75695073	0	277	408	11241	408	10964	0.0	0.037212696096315216
chr4	G3BP2	75713125	75713336	0	212	408	11241	408	11029	0.0	0.03699338108622722
chr4	G3BP2	75694792	75694929	0	138	408	11241	408	11103	0.0	0.03674682518238314
chr4	NUP54	76136185	76136412	0	228	68	4007	68	3779	0.0	0.01799417835406192
chr4	NUP54	76144148	76144292	0	145	68	4007	68	3862	0.0	0.017607457276022784
chr4	NUP54	76145982	76146129	0	148	68	4007	68	3859	0.0	0.01762114537444934
chr4	NUP54	76147478	76147640	0	163	68	4007	68	3844	0.0	0.01768990634755463
chr4	NUP54	76145554	76145577	0	24	68	4007	68	3983	0.0	0.017072558373085613
chr4	SCARB2	76175790	76175910	0	121	153	15139	153	15018	0.0	0.010187774670395526
chr4	SCARB2	76176436	76176528	0	93	153	15139	153	15046	0.0	0.010168815632061677
chr4	PAQR3	78933075	78933231	0	157	0	7282	0	7125	0.0	0.0
chr4	PAQR3	78935120	78935283	0	164	0	7282	0	7118	0.0	0.0
chr4	PAQR3	78935120	78935176	0	57	0	7282	0	7225	0.0	0.0
chr4	RASGEF1B	81521411	81521545	0	135	102	10205	102	10070	0.0	0.01012909632571996
chr4	RASGEF1B	81602838	81602922	0	85	102	10205	102	10120	0.0	0.01007905138339921
chr4	SEC31A	82861630	82861708	0	79	102	8631	102	8552	0.0	0.011927034611786716
chr4	SEC31A	82862533	82862572	0	40	102	8631	102	8591	0.0	0.011872890233965778
chr4	SEC31A	82880798	82880922	0	125	102	8631	102	8506	0.0	0.011991535386785799
chr4	SEC31A	82881857	82881940	0	84	102	8631	102	8547	0.0	0.011934011934011933
chr4	THAP9-AS1	82897988	82898062	0	75	0	4254	0	4179	0.0	0.0
chr4	THAP9-AS1	82899712	82899737	0	26	0	4254	0	4228	0.0	0.0
chr4	LIN54	82946257	82946474	0	218	51	3486	51	3268	0.0	0.015605875152998777
chr4	LIN54	82970326	82970469	0	144	51	3486	51	3342	0.0	0.01526032315978456
chr4	HPSE	83310721	83310890	0	170	121992	4700	121992	4530	0.0	26.929801324503313
chr4	HPSE	83313113	83313287	0	175	121992	4700	121992	4525	0.0	26.959558011049722
chr4	WDFY3	84879405	84879494	0	90	91	15989	91	15899	0.0	0.005723630417007359
chr4	WDFY3	84896910	84897010	0	101	91	15989	91	15888	0.0	0.005727593152064451
chr4	MAPK10	86089205	86089277	0	73	153	36649	153	36576	0.0	0.004183070866141733
chr4	MAPK10	86098523	86098595	0	73	153	36649	153	36576	0.0	0.004183070866141733
chr4	MAPK10	86194308	86194335	0	28	153	36649	153	36621	0.0	0.004177930695502581
chr4	MAPK10	86194335	86194407	0	73	153	36649	153	36576	0.0	0.004183070866141733
chr4	MAPK10	86277049	86277223	0	175	153	36649	153	36474	0.0	0.004194768876459944
chr4	MAPK10	86354529	86354644	0	116	153	36649	153	36533	0.0	0.004187994416007445
chr4	MAPK10	86335075	86335156	0	82	153	36649	153	36567	0.0	0.0041841004184100415
chr4	MAPK10	86399746	86399806	0	61	153	36649	153	36588	0.0	0.004181698917677927
chr4	MAPK10	86453029	86453181	0	153	153	36649	153	36496	0.0	0.004192240245506357
chr4	MAPK10	86370713	86370867	0	155	153	36649	153	36494	0.0	0.004192469995067683
chr4	MAPK10	86321843	86322029	0	187	153	36649	153	36462	0.0	0.004196149415830179
chr4	MAPK10	86308661	86308754	0	94	153	36649	153	36555	0.0	0.004185473943373
chr4	MAPK10	86194318	86194407	0	90	153	36649	153	36559	0.0	0.004185016001531771
chr4	MAPK10	86194308	86194407	0	100	153	36649	153	36549	0.0	0.004186161044077813
chr4	MAPK10	86159297	86159467	0	171	153	36649	153	36478	0.0	0.004194308898514173
chr4	MAPK10	86429677	86429805	0	129	153	36649	153	36520	0.0	0.004189485213581599
chr4	MAPK10	86340338	86340423	0	86	153	36649	153	36563	0.0	0.004184558159888412
chr4	MAPK10	86352164	86352224	0	61	153	36649	153	36588	0.0	0.004181698917677927
chr4	MAPK10	86101051	86101217	0	167	153	36649	153	36482	0.0	0.004193849021435228
chr4	MAPK10	86151990	86152196	0	207	153	36649	153	36442	0.0	0.004198452335217606
chr4	MAPK10	86152462	86152629	0	168	153	36649	153	36481	0.0	0.004193963981250514
chr4	MAPK10	86151990	86152144	0	155	153	36649	153	36494	0.0	0.004192469995067683
chr4	MAPK10	86098523	86099285	0	763	153	36649	153	35886	0.0	0.004263501086774786
chr4	MAPK10	86332542	86332727	0	186	153	36649	153	36463	0.0	0.004196034336176398
chr4	MAPK10	86356461	86356519	0	59	153	36649	153	36590	0.0	0.004181470347089369
chr4	MAPK10	86358207	86358312	0	106	153	36649	153	36543	0.0	0.004186848370412938
chr4	SPARCL1	87504821	87504923	0	103	0	3494	0	3391	0.0	0.0
chr4	SPARCL1	87528125	87528233	0	109	0	3494	0	3385	0.0	0.0
chr4	SPARCL1	87528554	87528614	0	61	0	3494	0	3433	0.0	0.0
chr4	DNAJB14	99924759	99924815	0	57	1620	9371	1620	9314	0.0	0.17393171569680052
chr4	DNAJB14	99927716	99927838	0	123	1620	9371	1620	9248	0.0	0.17517301038062283
chr4	MANBA	102726588	102726683	0	96	61	8306	61	8210	0.0	0.0074299634591961025
chr4	MANBA	102734382	102734571	0	190	61	8306	61	8116	0.0	0.007516017742730409
chr4	BDH2	103097635	103097754	0	120	51	5225	51	5105	0.0	0.00999020568070519
chr4	BDH2	103098643	103098802	0	160	51	5225	51	5065	0.0	0.010069101678183614
chr4	INTS12	105702885	105703023	0	139	51	3907	51	3768	0.0	0.013535031847133758
chr4	INTS12	105703647	105703809	0	163	51	3907	51	3744	0.0	0.013621794871794872
chr4	INTS12	105707918	105708162	0	245	51	3907	51	3662	0.0	0.013926815947569634
chr4	ETNPPL	108759748	108759908	0	161	167	2934	167	2773	0.0	0.06022358456545258
chr4	ETNPPL	108760187	108760306	0	120	167	2934	167	2814	0.0	0.059346126510305616
chr4	COL25A1	108819251	108819329	0	79	14410	6485	14410	6406	0.0	2.249453637215111
chr4	COL25A1	108819811	108819898	17	88	14410	6485	14393	6397	0.19318181818181818	2.249960919180866
chr4	COL25A1	108941365	108941437	0	73	14410	6485	14410	6412	0.0	2.247348721147848
chr4	COL25A1	108942208	108942268	50	61	14410	6485	14360	6424	0.819672131147541	2.2353673723536738
chr4	ZGRF1	112628620	112628851	0	232	0	9135	0	8903	0.0	0.0
chr4	ZGRF1	112629758	112630015	0	258	0	9135	0	8877	0.0	0.0
chr4	CAMK2D	113547643	113547716	0	74	1310	7387	1310	7313	0.0	0.1791330507315739
chr4	CAMK2D	113548656	113548729	0	74	1310	7387	1310	7313	0.0	0.1791330507315739
chr4	CAMK2D	113502935	113502977	0	43	1310	7387	1310	7344	0.0	0.17837690631808278
chr4	CAMK2D	113508235	113508268	0	34	1310	7387	1310	7353	0.0	0.17815857473140215
chr4	CETN4P	122730819	122731683	41951	865	67841	3670	25890	2805	48.49826589595376	9.229946524064172
chr4	CETN4P	122732051	122732193	265	143	67841	3670	67576	3527	1.8531468531468531	19.159625744258577
chr4	AC093772.1	127415075	127415162	0	88	0	2660	0	2572	0.0	0.0
chr4	AC093772.1	127457601	127457672	0	72	0	2660	0	2588	0.0	0.0
chr4	MFSD8	127942044	127942158	0	115	0	7255	0	7140	0.0	0.0
chr4	MFSD8	127943751	127943992	0	242	0	7255	0	7013	0.0	0.0
chr4	MFSD8	127938782	127938838	0	57	0	7255	0	7198	0.0	0.0
chr4	MFSD8	127939852	127939997	0	146	0	7255	0	7109	0.0	0.0
chr4	MFSD8	127938782	127938836	0	55	0	7255	0	7200	0.0	0.0
chr4	MFSD8	127949803	127949847	0	45	0	7255	0	7210	0.0	0.0
chr4	AC105383.1	133140469	133140511	0	43	0	11465	0	11422	0.0	0.0
chr4	AC105383.1	133140585	133140659	0	75	0	11465	0	11390	0.0	0.0
