chrom	geneName	splicedExonStart	splicedExonEnd	splicedExonReadCount(rc)	splicedExonLength(sl)	othersExonsReadCount(RC)	othersExonsLength(L)	RC - rc	L - sl	splicedExonAverageReadCoverage(n)	otherExonsAverageReadCoverage(N)
chr5	AC092353.1	66322832	66323341	0	510	1025	4196	1025	3686	0.0	0.27807921866521973
chr5	AC112206.2	67797349	67797756	0	408	278	5824	278	5416	0.0	0.05132939438700148
chr5	SLC30A5	69121746	69121895	0	150	459	5249	459	5099	0.0	0.09001765051970975
chr5	RAD17	69372033	69372217	12828	185	43435	4169	30607	3984	69.34054054054054	7.682479919678715
chr5	MARVELD2	69419370	69420531	3032	1162	6744	4722	3712	3560	2.6092943201376935	1.0426966292134832
chr5	BHMT2	79077479	79077612	51	134	153	3744	102	3610	0.3805970149253731	0.028254847645429362
chr5	COX7C	86619352	86619878	1173	527	3162	1972	1989	1445	2.225806451612903	1.3764705882352941
chr5	TMEM161B-AS1	88269467	88270585	0	1119	3060	27299	3060	26180	0.0	0.11688311688311688
chr5	TMEM161B-AS1	88269467	88282106	102	12640	3060	27299	2958	14659	0.008069620253164557	0.20178729790572345
chr5	HSD17B4	119492099	119493946	0	1848	153	10487	153	8639	0.0	0.017710383146197477
chr5	HSPA4	133101758	133101878	0	121	0	4955	0	4834	0.0	0.0
chr5	AC112178.1	136520174	136521145	0	972	0	2762	0	1790	0.0	0.0
chr5	MYOT	137870440	137871007	0	568	6914	2836	6914	2268	0.0	3.048500881834215
chr5	WNT8A	138090527	138091541	2957	1015	2428	1631	-529	616	2.9133004926108375	-0.8587662337662337
chr5	KIF20A	138181421	138181511	0	91	4872	3854	4872	3763	0.0	1.2947116662237577
chr5	KDM3B	138386021	138386621	0	601	1122	7897	1122	7296	0.0	0.15378289473684212
chr5	REEP2	138445227	138445375	1123	149	5475	3145	4352	2996	7.5369127516778525	1.4526034712950602
chr5	IK	140661619	140661708	0	90	0	2764	0	2674	0.0	0.0
chr5	WDR55	140668233	140668502	0	270	147	4392	147	4122	0.0	0.03566229985443959
chr5	WDR55	140668890	140669248	67	359	147	4392	80	4033	0.18662952646239556	0.01983635011157947
chr5	HARS2	140693490	140693665	0	176	454766	3423	454766	3247	0.0	140.05728364644287
chr5	HARS2	140691452	140691756	0	305	454766	3423	454766	3118	0.0	145.85182809493264
chr5	RELL2	141636949	141638409	0	1461	0	2590	0	1129	0.0	0.0
chr5	ARHGAP26	143207197	143207473	0	277	51	17199	51	16922	0.0	0.0030138281527006265
chr5	CARMN	149423185	149423639	207	455	617006	14357	616799	13902	0.45494505494505494	44.367644943173644
chr5	HMGXB3	150024261	150024680	0	420	71731	6284	71731	5864	0.0	12.232435197817189
chr5	GPX3	151025339	151025493	0	155	52	2903	52	2748	0.0	0.018922852983988356
chr5	G3BP1	151803884	151812785	0	8902	0	10115	0	1213	0.0	0.0
chr5	G3BP1	151803884	151805319	0	1436	0	10115	0	8679	0.0	0.0
chr5	PTTG1	160422301	160422893	102	593	102	1930	0	1337	0.17200674536256325	0.0
chr5	GABRA1	161850596	161850884	0	289	51	6688	51	6399	0.0	0.007969995311767463
chr5	GABRG2	162067464	162068106	0	643	918	19638	918	18995	0.0	0.048328507501974205
chr5	GABRG2	162149107	162155485	51	6379	918	19638	867	13259	0.007994983539739771	0.06538954672298061
chr5	GABRG2	162149107	162151753	0	2647	918	19638	918	16991	0.0	0.05402860337825908
chr5	CCNG1	163437570	163437804	0	235	0	2779	0	2544	0.0	0.0
chr5	NPM1	171406396	171407774	612	1379	8229	6517	7617	5138	0.4437998549673677	1.482483456597898
chr5	SIMC1	176295029	176295262	59	234	2335	5551	2276	5317	0.25213675213675213	0.42806093661839384
chr5	SIMC1	176345182	176345989	2262	808	2335	5551	73	4743	2.7995049504950495	0.015391102677630192
chr5	NSD1	177135086	177136030	153	945	527	15548	374	14603	0.1619047619047619	0.025611175785797437
chr5	FAM153CP	178046871	178047133	10627	263	112828	18718	102201	18455	40.40684410646388	5.537848821457599
chr5	FAM153CP	178048664	178052687	32660	4024	112828	18718	80168	14694	8.116302186878727	5.455832312508507
chr5	FAM153CP	178038837	178039411	2505	575	112828	18718	110323	18143	4.356521739130435	6.080747395689798
chr5	RUFY1	179559691	179560198	0	508	0	5465	0	4957	0.0	0.0
chr5	LINC00847	180834311	180835705	0	1395	510	5657	510	4262	0.0	0.11966213045518535
chr5	LINC00847	180834311	180835726	0	1416	510	5657	510	4241	0.0	0.1202546569205376
chr5	BTNL9	181053468	181054259	0	792	0	5577	0	4785	0.0	0.0
chr5	BRD9	868606	869119	6883	514	714915	9010	708032	8496	13.391050583657588	83.33709981167608
chr5	AC026412.1	1632643	1632906	2624	264	88401	3371	85777	3107	9.93939393939394	27.607660122304473
chr5	AC026412.1	1598919	1599827	20247	909	88401	3371	68154	2462	22.273927392739274	27.682372055239643
chr5	FASTKD3	7866645	7868170	53486	1526	78926	2765	25440	1239	35.04980340760157	20.53268765133172
chr5	CTNND2	11082695	11082846	0	152	0	7298	0	7146	0.0	0.0
chr5	LINC02103	28285963	28286886	0	924	0	1092	0	168	0.0	0.0
chr5	PRLR	35065088	35066102	10000	1015	10163	3630	163	2615	9.852216748768473	0.06233269598470363
chr5	LINC02106	50969216	50969577	0	362	0	608	0	246	0.0	0.0
chr5	SMIM15	61162216	61162468	0	253	0	2891	0	2638	0.0	0.0
chr5	CCDC125	69320236	69320580	0	345	32914	7594	32914	7249	0.0	4.540488343219755
chr5	CCDC125	69320236	69320583	0	348	32914	7594	32914	7246	0.0	4.542368203146563
chr5	TBCA	77691240	77693352	2754	2113	5229	3121	2475	1008	1.3033601514434454	2.455357142857143
chr5	RPS23	82275208	82276255	51	1048	255	3817	204	2769	0.04866412213740458	0.07367280606717226
chr5	LUCAT1	91314079	91314402	0	324	0	15454	0	15130	0.0	0.0
chr5	LUCAT1	91314164	91314402	0	239	0	15454	0	15215	0.0	0.0
chr5	LUCAT1	91314079	91314386	0	308	0	15454	0	15146	0.0	0.0
chr5	LUCAT1	91314079	91314499	0	421	0	15454	0	15033	0.0	0.0
chr5	LUCAT1	91314079	91314377	0	299	0	15454	0	15155	0.0	0.0
chr5	LUCAT1	91310626	91312413	0	1788	0	15454	0	13666	0.0	0.0
chr5	LUCAT1	91310626	91312495	0	1870	0	15454	0	13584	0.0	0.0
chr5	LUCAT1	91310626	91313229	0	2604	0	15454	0	12850	0.0	0.0
chr5	LUCAT1	91312294	91313229	0	936	0	15454	0	14518	0.0	0.0
chr5	LUCAT1	91311645	91312413	0	769	0	15454	0	14685	0.0	0.0
chr5	NR2F1-AS1	93580466	93581199	0	734	6927	22614	6927	21880	0.0	0.3165904936014625
chr5	LINC00491	102636142	102636434	0	293	20523	2811	20523	2518	0.0	8.150516282764098
chr5	AC099520.1	104739255	104739635	0	381	0	4954	0	4573	0.0	0.0
chr5	AC099520.1	104739257	104739635	0	379	0	4954	0	4575	0.0	0.0
chr5	AC011416.3	127227616	127228918	0	1303	0	1800	0	497	0.0	0.0
chr5	HINT1	131159295	131162477	0	3183	49	6082	49	2899	0.0	0.016902380131079683
chr5	HINT1	131159295	131162676	0	3382	49	6082	49	2700	0.0	0.01814814814814815
chr5	FNIP1	131671504	131672924	13775	1421	50875	6738	37100	5317	9.693877551020408	6.977618958059056
chr5	ACSL6	131974892	131976240	2364	1349	77879	15803	75515	14454	1.7524091919940696	5.224505327245053
chr5	ACSL6	131990852	131991813	51	962	77879	15803	77828	14841	0.05301455301455302	5.244121016104036
chr5	HSPA9	138553755	138556592	1020	2838	629	5786	-391	2948	0.3594080338266385	-0.13263229308005428
chr5	APBB3	140561586	140562227	510	642	1560	3183	1050	2541	0.794392523364486	0.4132231404958678
chr5	APBB3	140561586	140561849	0	264	1560	3183	1560	2919	0.0	0.5344295991778006
chr5	NR3C1	143300484	143300763	0	280	102	9176	102	8896	0.0	0.011465827338129496
chr5	NR3C1	143399655	143400852	51	1198	102	9176	51	7978	0.04257095158597663	0.0063925795938831785
chr5	PPP2R2B	146878001	146878785	0	785	60	13227	60	12442	0.0	0.0048223758238225365
chr5	SH3TC2	149026859	149028554	0	1696	4883	12652	4883	10956	0.0	0.4456918583424608
chr5	SH3TC2	149006880	149009001	255	2122	4883	12652	4628	10530	0.12016965127238455	0.43950617283950616
chr5	SH3TC2	149026859	149028718	0	1860	4883	12652	4883	10792	0.0	0.4524647887323944
chr5	ZNF300	150894398	150898184	3876	3787	4168	4410	292	623	1.0235014523369421	0.46869983948635635
chr5	CCNJL	160254128	160255708	51	1581	204	9249	153	7668	0.03225806451612903	0.01995305164319249
chr5	SLU7	160418595	160419081	0	487	0	4786	0	4299	0.0	0.0
chr5	LINC01938	165240461	165240757	0	297	0	3198	0	2901	0.0	0.0
chr5	AC008429.1	172957153	172958257	0	1105	0	2174	0	1069	0.0	0.0
chr5	AC139491.6	176147538	176147870	0	333	0	2756	0	2423	0.0	0.0
chr5	CLK4	178603843	178603934	0	92	45809	7054	45809	6962	0.0	6.579862108589486
chr5	HNRNPH1	179623036	179624669	0	1634	255	5593	255	3959	0.0	0.06441020459712049
chr5	C5ORF60	179642325	179643210	0	886	0	2531	0	1645	0.0	0.0
chr5	MRNIP	179837275	179840959	102	3685	1734	7454	1632	3769	0.0276797829036635	0.43300610241443355
chr5	MRNIP	179853196	179853437	0	242	1734	7454	1734	7212	0.0	0.240432612312812
chr5	ZFP62	180847610	180851493	51	3884	51	3131	0	-753	0.013130792996910402	-0.0
chr5	RACK1	181236928	181237719	0	792	0	5102	0	4310	0.0	0.0
chr6	AL133351.4	3026752	3027426	1866	675	21227	1378	19361	703	2.7644444444444445	27.54054054054054
chr6	RIPK1	3083084	3085408	56493	2325	427461	10181	370968	7856	24.29806451612903	47.22097759674134
chr6	PRPF4B	4060412	4061147	53235	736	332939	7279	279704	6543	72.33016304347827	42.74858627540883
chr6	PRPF4B	4061654	4062299	44800	646	332939	7279	288139	6633	69.3498452012384	43.44022312679029
chr6	HULC	8788821	8790434	8109	1614	31525	47611	23416	45997	5.0241635687732344	0.5090766789138422
chr6	U91328.1	25997902	26001775	77482	3874	73081	3639	-4401	-235	20.00051626226123	18.727659574468085
chr6	BTN3A2	26368564	26368912	2256	349	133873	5358	131617	5009	6.464183381088826	26.276103014573767
chr6	BTN2A3P	26422932	26423759	26690	828	113609	4185	86919	3357	32.234299516908216	25.891867739052724
chr6	LINC00240	27023208	27023923	0	716	867	3236	867	2520	0.0	0.34404761904761905
chr6	LINC00240	27023253	27023925	0	673	867	3236	867	2563	0.0	0.33827545844713225
chr6	LINC00240	27023253	27023931	0	679	867	3236	867	2557	0.0	0.33906922174423154
chr6	MOG	29670700	29672372	0	1673	0	2643	0	970	0.0	0.0
chr6	ATAT1	30642767	30644679	1165925	1913	1239687	3818	73762	1905	609.4746471510716	38.72020997375328
chr6	C6ORF136	30652647	30653109	347507	463	474596	2035	127089	1572	750.5550755939524	80.84541984732824
chr6	MUCL3	30948546	30952499	255	3954	306	5687	51	1733	0.06449165402124431	0.029428736295441432
chr6	CSNK2B	31665233	31665493	1845	261	56959	2558	55114	2297	7.068965517241379	23.993905093600347
chr6	MPIG6B	31724745	31725074	28082	330	379876	2943	351794	2613	85.0969696969697	134.63222349789513
chr6	MSH5-SAPCD1	31762419	31763168	33442	750	199233	3610	165791	2860	44.589333333333336	57.96888111888112
chr6	MSH5-SAPCD1	31764265	31764851	0	587	199233	3610	199233	3023	0.0	65.90572279192855
chr6	CFB	31951554	31952084	46	531	171859	4475	171813	3944	0.08662900188323917	43.56313387423935
chr6	SKIV2L	31969279	31969751	2672	473	15115	4787	12443	4314	5.649048625792812	2.884330088085304
chr6	PPT2-EGFL8	32166137	32166620	0	484	233123	5532	233123	5048	0.0	46.181259904912835
chr6	AL662789.1	32718028	32718440	0	413	0	1019	0	606	0.0	0.0
chr6	HCG25	33249533	33249889	3777	357	145352	4313	141575	3956	10.579831932773109	35.78741152679474
chr6	AL138889.1	33914087	33915115	0	1029	0	14456	0	13427	0.0	0.0
chr6	AL138889.1	33914087	33914792	0	706	0	14456	0	13750	0.0	0.0
chr6	HMGA1	34236872	34237317	51	446	9948	2333	9897	1887	0.11434977578475336	5.24483306836248
chr6	ZNF76	35290640	35291403	0	764	68160	6025	68160	5261	0.0	12.95571184185516
chr6	CNPY3	42935573	42935670	297	98	12929	1725	12632	1627	3.0306122448979593	7.763982790411801
chr6	TJAP1	43504760	43506553	177447	1794	247335	6659	69888	4865	98.9113712374582	14.36546762589928
chr6	TJAP1	43500743	43501687	33512	945	247335	6659	213823	5714	35.46243386243386	37.42089604480224
chr6	TJAP1	43503622	43506553	180846	2932	247335	6659	66489	3727	61.68008185538881	17.839817547625437
chr6	EFHC1	52438303	52438591	0	289	19269	16238	19269	15949	0.0	1.2081635212239012
chr6	TRAM2-AS1	52578049	52578594	0	546	51	8437	51	7891	0.0	0.006463059181345837
chr6	TRAM2-AS1	52577306	52578393	0	1088	51	8437	51	7349	0.0	0.006939719689753708
chr6	ADGRB3	69233033	69233416	0	384	0	6603	0	6219	0.0	0.0
chr6	FAM135A	70524930	70526698	0	1769	60184	9960	60184	8191	0.0	7.347576608472714
chr6	AL391840.1	79420262	79420637	0	376	51	11835	51	11459	0.0	0.004450650143991622
chr6	SLC35A1	87508419	87508596	0	178	0	2003	0	1825	0.0	0.0
chr6	LINC00222	108766995	108768456	531	1462	531	2909	0	1447	0.36320109439124487	0.0
chr6	FIG4	109786301	109789677	94498	3377	543882	19865	449384	16488	27.982824992596978	27.255215914604562
chr6	FIG4	109786301	109788956	91081	2656	543882	19865	452801	17209	34.29254518072289	26.31187169504329
chr6	LINC01013	132131912	132132189	0	278	0	6796	0	6518	0.0	0.0
chr6	LINC00326	133088817	133090069	0	1253	2601	6021	2601	4768	0.0	0.545511744966443
chr6	MYB	135196725	135197323	0	599	1476	5517	1476	4918	0.0	0.30012200081333873
chr6	TNFAIP3	137875687	137875835	0	149	87	4800	87	4651	0.0	0.018705654697914426
chr6	TNFAIP3	137878431	137879351	87	921	87	4800	0	3879	0.09446254071661238	0.0
chr6	AL590617.2	138696596	138697288	51	693	25	2404	-26	1711	0.0735930735930736	-0.015195791934541203
chr6	AL592429.2	139286844	139287307	0	464	367	4873	367	4409	0.0	0.08323882966659106
chr6	VDAC1P8	143503393	143504142	0	750	0	4338	0	3588	0.0	0.0
chr6	VDAC1P8	143505339	143506100	0	762	0	4338	0	3576	0.0	0.0
chr6	ADGB	146724185	146726197	0	2013	0	7809	0	5796	0.0	0.0
chr6	SYTL3	158662749	158663378	9572	630	10339	2914	767	2284	15.193650793650793	0.3358143607705779
chr6	QKI	163563419	163570145	51	6727	2805	12507	2754	5780	0.0075813884346662705	0.4764705882352941
chr6	TBP	170561790	170562233	0	444	0	2328	0	1884	0.0	0.0
chr6	SLC22A23	3271773	3273412	83274	1640	97638	6133	14364	4493	50.77682926829268	3.1969730692187848
chr6	AL033523.1	3653220	3654795	918	1576	2499	14663	1581	13087	0.5824873096446701	0.12080690761824711
chr6	TFAP2A	10409900	10410335	62480	436	977458	7421	914978	6985	143.30275229357798	130.9918396564066
chr6	PRL	22294408	22294584	0	177	0	1437	0	1260	0.0	0.0
chr6	ZSCAN31	28353861	28354204	0	344	33084	3678	33084	3334	0.0	9.923215356928614
chr6	GPX6	28510750	28510904	0	155	0	2026	0	1871	0.0	0.0
chr6	TRIM27	28903001	28904665	0	1665	426	5195	426	3530	0.0	0.1206798866855524
chr6	RNF39	30070265	30071691	0	1427	0	2210	0	783	0.0	0.0
chr6	TRIM31	30102896	30103789	0	894	0	3099	0	2205	0.0	0.0
chr6	HCG18	30291536	30294964	32672	3429	130230	15541	97558	12112	9.52814231554389	8.054656538969617
chr6	CCHCR1	31156730	31157089	0	360	11185	4266	11185	3906	0.0	2.863543266769073
chr6	POU5F1	31165926	31166838	2891	913	15394	2841	12503	1928	3.166484118291347	6.484958506224066
chr6	NCR3	31589781	31590126	744	346	37533	1155	36789	809	2.1502890173410405	45.474660074165634
chr6	LY6G6E	31712340	31712789	4795	450	55208	1107	50413	657	10.655555555555555	76.73211567732116
chr6	TSBP1	32330588	32330609	0	22	49583	2235	49583	2213	0.0	22.40533212833258
chr6	TSBP1	32366272	32366302	0	31	49583	2235	49583	2204	0.0	22.49682395644283
chr6	HLA-DQB2	32756097	32757304	0	1208	0	2031	0	823	0.0	0.0
chr6	DAXX	33318996	33319219	0	224	25	2984	25	2760	0.0	0.009057971014492754
chr6	CUTA	33416549	33416776	52124	228	154924	1281	102800	1053	228.6140350877193	97.62583095916429
chr6	BAK1	33575792	33575928	0	137	0	2219	0	2082	0.0	0.0
chr6	LEMD2	33771221	33772778	0	1558	408	6568	408	5010	0.0	0.081437125748503
chr6	RPS10	34417453	34418424	153	972	153	2123	0	1151	0.1574074074074074	0.0
chr6	TFEB	41705646	41705940	0	295	51	5743	51	5448	0.0	0.009361233480176211
chr6	TRERF1	42268153	42269848	8342	1696	28107	7750	19765	6054	4.918632075471698	3.2647836141394118
chr6	YIPF3	43513068	43513451	102	384	57826	2603	57724	2219	0.265625	26.013519603424967
chr6	GTPBP2	43620489	43622167	51	1679	6139	4733	6088	3054	0.030375223347230494	1.9934512115258678
chr6	GTPBP2	43620489	43621790	51	1302	6139	4733	6088	3431	0.03917050691244239	1.774409793063247
chr6	MRPS18A	43675201	43675617	0	417	0	1390	0	973	0.0	0.0
chr6	MLIP-AS1	54047291	54047594	0	304	0	4048	0	3744	0.0	0.0
chr6	LGSN	63275950	63281220	51	5271	51	2402	0	-2869	0.009675583380762664	-0.0
chr6	EYS	65494662	65495607	0	946	1173	17124	1173	16178	0.0	0.07250587217208555
chr6	AL589935.1	71310295	71310642	0	348	12425	5018	12425	4670	0.0	2.6605995717344753
chr6	KHDC1	73262773	73263184	0	412	0	2448	0	2036	0.0	0.0
chr6	KHDC1	73241316	73241728	0	413	0	2448	0	2035	0.0	0.0
chr6	EEF1A1	73517514	73518264	0	751	3254	6341	3254	5590	0.0	0.5821109123434705
chr6	SNHG5	85678135	85678748	0	614	51	7815	51	7201	0.0	0.007082349673656437
chr6	SNHG5	85678135	85678736	0	602	51	7815	51	7213	0.0	0.007070567031748232
chr6	SNHG5	85678135	85678733	0	599	51	7815	51	7216	0.0	0.007067627494456763
chr6	SNHG5	85677423	85678032	0	610	51	7815	51	7205	0.0	0.007078417765440667
chr6	SNHG5	85677423	85678748	0	1326	51	7815	51	6489	0.0	0.00785945446139621
chr6	SNHG5	85677423	85678188	0	766	51	7815	51	7049	0.0	0.007235068804085686
chr6	SNHG5	85677794	85678032	0	239	51	7815	51	7576	0.0	0.0067317845828933475
chr6	SNHG5	85677794	85678188	0	395	51	7815	51	7420	0.0	0.006873315363881401
chr6	SNHG5	85677794	85678748	0	955	51	7815	51	6860	0.0	0.0074344023323615165
chr6	SNHG5	85677006	85677492	0	487	51	7815	51	7328	0.0	0.006959606986899563
chr6	SNHG5	85677953	85678748	0	796	51	7815	51	7019	0.0	0.007265992306596381
chr6	SNHG5	85677423	85677875	0	453	51	7815	51	7362	0.0	0.0069274653626731865
chr6	SNHG5	85677078	85677492	0	415	51	7815	51	7400	0.0	0.006891891891891892
chr6	SNHG5	85677953	85678736	0	784	51	7815	51	7031	0.0	0.007253591238799602
chr6	SNHG5	85677078	85677875	0	798	51	7815	51	7017	0.0	0.007268063274903805
chr6	SNHG5	85677953	85678188	0	236	51	7815	51	7579	0.0	0.006729119936667106
chr6	SNHG5	85677790	85678032	0	243	51	7815	51	7572	0.0	0.006735340729001585
chr6	MAP3K7	90550467	90552179	11197	1713	18001	7270	6804	5557	6.536485697606539	1.2244016555695518
chr6	PNISR	99403828	99404702	0	875	0	5565	0	4690	0.0	0.0
chr6	LINC02532	106774776	106775000	0	225	17855	11311	17855	11086	0.0	1.6105899332491431
chr6	CD164	109366513	109369017	1466	2505	1466	6868	0	4363	0.5852295409181637	0.0
chr6	SLC22A16	110424686	110425382	6814	697	7510	2809	696	2112	9.776183644189382	0.32954545454545453
chr6	SLC22A16	110456537	110457017	696	481	7510	2809	6814	2328	1.446985446985447	2.926975945017182
chr6	LAMA4	112253955	112254538	0	584	851	11935	851	11351	0.0	0.07497136816139548
chr6	EPB41L2	130869851	130870126	0	276	45	10058	45	9782	0.0	0.004600286240032713
chr6	VNN3	132734252	132734692	0	441	510	5404	510	4963	0.0	0.10276042716099133
chr6	VNN3	132722925	132723907	0	983	510	5404	510	4421	0.0	0.11535851617281158
chr6	VNN2	132752460	132752749	0	290	102	2606	102	2316	0.0	0.04404145077720207
chr6	TARID	133888603	133889212	0	610	0	8097	0	7487	0.0	0.0
chr6	SGK1	134174510	134174861	0	352	0	6257	0	5905	0.0	0.0
chr6	AL138828.1	136095993	136096288	0	296	0	7340	0	7044	0.0	0.0
chr6	BCLAF1	136275842	136276508	0	667	4009	7393	4009	6726	0.0	0.596045197740113
chr6	REPS1	138926400	138930098	561	3699	1246	6039	685	2340	0.1516626115166261	0.29273504273504275
chr6	PLAGL1	143964786	143966230	0	1445	1173	8363	1173	6918	0.0	0.16955767562879445
chr6	PLAGL1	143940301	143942663	306	2363	1173	8363	867	6000	0.12949640287769784	0.1445
chr6	PLAGL1	143964786	143966198	0	1413	1173	8363	1173	6950	0.0	0.1687769784172662
chr6	EPM2A	145686121	145686296	0	176	0	17587	0	17411	0.0	0.0
chr6	SHPRH	145941622	145941874	0	253	3736	17722	3736	17469	0.0	0.2138645600778522
chr6	SHPRH	145954689	145955354	0	666	3736	17722	3736	17056	0.0	0.21904315196998123
chr6	STXBP5-AS1	146844318	146844712	0	395	683	11664	683	11269	0.0	0.06060874966722868
chr6	STXBP5-AS1	146850824	146851331	0	508	683	11664	683	11156	0.0	0.06122266045177483
chr6	RAET1K	150000852	150001668	28642	817	45621	1900	16979	1083	35.057527539779684	15.67774699907664
chr6	SYNE1	152329729	152331890	0	2162	534	42788	534	40626	0.0	0.013144291832816422
chr6	SYNE1	152455885	152456044	0	160	534	42788	534	42628	0.0	0.012526977573425918
chr6	SERAC1	158116184	158117821	0	1638	153	9775	153	8137	0.0	0.018802998648150424
chr6	SOD2	159679063	159682638	3192	3576	28748	6793	25556	3217	0.8926174496644296	7.944047248989742
chr6	PACRG-AS3	163187672	163190982	0	3311	204	8368	204	5057	0.0	0.0403401226023334
chr6	PACRG-AS1	163320400	163324069	0	3670	45	2756	45	-914	0.0	-0.04923413566739606
chr6	TCP10L3	167375965	167378092	7830	2128	23875	8397	16045	6269	3.6795112781954886	2.5594193651300046
chr6	TCP10L3	167372967	167374451	3774	1485	23875	8397	20101	6912	2.5414141414141413	2.908130787037037
chr6	TCP10L3	167376545	167378092	6003	1548	23875	8397	17872	6849	3.877906976744186	2.609432033873558
chr6	FRMD1	168066754	168067129	0	376	0	7718	0	7342	0.0	0.0
chr7	CYP2W1	988276	989640	153	1365	54	2697	-99	1332	0.11208791208791209	-0.07432432432432433
chr7	ZFAND2A-DT	1162961	1163495	0	535	897	2348	897	1813	0.0	0.4947600661886376
chr7	IQCE	2571525	2571654	0	130	97738	9142	97738	9012	0.0	10.84531735463826
chr7	SDK1	4265123	4269000	153	3878	153	12307	0	8429	0.03945332645693656	0.0
chr7	USP42	6139091	6140195	274	1105	16583	7092	16309	5987	0.24796380090497738	2.724068815767496
chr7	ZDHHC4	6577433	6577720	0	288	0	3565	0	3277	0.0	0.0
chr7	C7ORF26	6599828	6600356	0	529	37	2732	37	2203	0.0	0.016795279164775308
chr7	RSPH10B2	6757356	6757931	307	576	50333	4899	50026	4323	0.5329861111111112	11.572056442285449
chr7	RSPH10B2	6754116	6754509	845	394	50333	4899	49488	4505	2.1446700507614214	10.985127635960044
chr7	AC005532.1	7277584	7278071	66813	488	73896	3258	7083	2770	136.91188524590163	2.5570397111913357
chr7	AC004540.1	26493794	26495199	0	1406	477	6357	477	4951	0.0	0.09634417289436477
chr7	AC004947.1	26556473	26557207	2	735	2	2731	0	1996	0.0027210884353741495	0.0
chr7	AC004947.1	26554808	26555227	0	420	2	2731	2	2311	0.0	0.0008654262224145391
chr7	HOXA-AS2	27123459	27124610	51	1152	1908	4914	1857	3762	0.044270833333333336	0.49362041467304624
chr7	AC005162.2	29000968	29001055	0	88	0	4933	0	4845	0.0	0.0
chr7	GARS1	30631447	30632437	19169	991	127003	11228	107834	10237	19.343087790111	10.533750122106087
chr7	GARS1	30594877	30595143	1435	267	127003	11228	125568	10961	5.3745318352059925	11.455889061217043
chr7	GHRHR	30969532	30969964	0	433	647	3152	647	2719	0.0	0.23795513056270687
chr7	EEPD1	36154132	36155202	0	1071	51	4594	51	3523	0.0	0.014476298609139937
chr7	CDK13	40078719	40078851	36	133	85076	22505	85040	22372	0.2706766917293233	3.80118004648668
chr7	AEBP1	44110724	44111057	6092	334	166796	4990	160704	4656	18.239520958083833	34.51546391752577
chr7	AEBP1	44111506	44112050	29169	545	166796	4990	137627	4445	53.52110091743119	30.96220472440945
chr7	AC237221.1	57418627	57419532	0	906	0	4007	0	3101	0.0	0.0
chr7	AC237221.1	57418627	57419535	0	909	0	4007	0	3098	0.0	0.0
chr7	ASL	66075833	66076093	0	261	10965	5629	10965	5368	0.0	2.0426602086438153
chr7	KCTD7	66638855	66639228	0	374	10236	3297	10236	2923	0.0	3.501881628463907
chr7	TYW1	67067284	67067403	0	120	0	3755	0	3635	0.0	0.0
chr7	SPDYE21	67286043	67286437	0	395	0	1301	0	906	0.0	0.0
chr7	STAG3L4	67308576	67309139	0	564	0	3202	0	2638	0.0	0.0
chr7	NCF1	74782938	74783632	5109	695	31538	3153	26429	2458	7.351079136690648	10.752237591537835
chr7	NSUN5P1	75412788	75415023	51	2236	217	2136	166	-100	0.022808586762075134	-1.66
chr7	NSUN5P1	75415591	75416191	0	601	217	2136	217	1535	0.0	0.14136807817589578
chr7	NSUN5P1	75415980	75416191	0	212	217	2136	217	1924	0.0	0.11278586278586279
chr7	SPDYE5	75501361	75501755	0	395	16	3333	16	2938	0.0	0.005445881552076242
chr7	POR	75986158	75986855	4539	698	43202	5746	38663	5048	6.502865329512894	7.6590729001584785
chr7	AC007003.1	76902479	76903112	561	634	1003	1239	442	605	0.8848580441640379	0.7305785123966942
chr7	MAGI2-AS3	79458846	79459640	0	795	0	16832	0	16037	0.0	0.0
chr7	STEAP2	90232336	90237631	0	5296	765	8556	765	3260	0.0	0.23466257668711657
chr7	PEG10	94663333	94665698	0	2366	0	3432	0	1066	0.0	0.0
chr7	PEG10	94663333	94669692	0	6360	0	3432	0	-2928	0.0	-0.0
chr7	ZKSCAN1	100023418	100023932	0	515	181676	10327	181676	9812	0.0	18.515695067264573
chr7	ZSCAN21	100056910	100057405	690	496	97884	2045	97194	1549	1.3911290322580645	62.746287927695285
chr7	STAG3	100220113	100220673	1464	561	80708	8611	79244	8050	2.609625668449198	9.843975155279503
chr7	PILRB	100353372	100354012	0	641	102	3977	102	3336	0.0	0.030575539568345324
chr7	PILRB	100352563	100352914	0	352	102	3977	102	3625	0.0	0.02813793103448276
chr7	PILRB	100352563	100353123	0	561	102	3977	102	3416	0.0	0.029859484777517563
chr7	LRWD1	102465531	102466051	3621	521	4604	2902	983	2381	6.950095969289827	0.4128517429651407
chr7	ARMC10	103083681	103084062	0	382	102	4585	102	4203	0.0	0.02426837972876517
chr7	KMT2E	105090008	105090273	0	266	11085	9981	11085	9715	0.0	1.1410190427174471
chr7	DUS4L-BCAP29	107563970	107564676	122117	707	365323	7282	243206	6575	172.72560113154174	36.989505703422054
chr7	PTPRZ1	122010333	122013889	0	3557	108	8512	108	4955	0.0	0.02179616548940464
chr7	ASB15	123624568	123624814	0	247	51	4927	51	4680	0.0	0.010897435897435897
chr7	IRF5	128947277	128947535	413	259	1077	4365	664	4106	1.5945945945945945	0.16171456405260595
