chrom	geneName	splicedExonStart	splicedExonEnd	splicedExonReadCount(rc)	splicedExonLength(sl)	othersExonsReadCount(RC)	othersExonsLength(L)	RC - rc	L - sl	splicedExonAverageReadCoverage(n)	otherExonsAverageReadCoverage(N)
chr4	APTX	40695419	40695423	0	5	204	5756	204	5751	0.0	0.03547209181011998
chr4	FGGY	95820881	95821976	0	1096	61877	3217	61877	2121	0.0	29.173503064592172
chr4	USP48	137615712	137615714	0	3	0	6436	0	6433	0.0	0.0
chr4	MAST2	116308335	116308337	0	3	0	5757	0	5754	0.0	0.0
chr4	AGO3	126353756	126353771	0	16	991	7918	991	7902	0.0	0.12541128828144774
chr4	SKINT2	112652038	112652056	15	19	15	2431	0	2412	0.7894736842105263	0.0
chr4	MRTO4	139347803	139347805	0	3	0	1246	0	1243	0.0	0.0
chr4	MRTO4	139349718	139349739	0	22	0	1246	0	1224	0.0	0.0
chr4	MIB2	155658990	155659001	0	12	0	4002	0	3990	0.0	0.0
chr4	GPATCH3	133577906	133577928	0	23	0	2010	0	1987	0.0	0.0
chr4	ARTN	117929169	117929252	0	84	0	2416	0	2332	0.0	0.0
chr4	TMEM52	155469443	155469460	0	18	24552	973	24552	955	0.0	25.70890052356021
chr4	EXO5	120922676	120922696	0	21	0	1649	0	1628	0.0	0.0
chr4	ZSCAN20	128589861	128590141	0	281	3974	5364	3974	5083	0.0	0.781821758803856
chr4	TARDBP	148617636	148617705	0	70	102	7460	102	7390	0.0	0.013802435723951286
chr4	TARDBP	148625375	148625376	0	2	102	7460	102	7458	0.0	0.013676588897827836
chr5	EPHA5	84142381	84142383	0	3	51	11917	51	11914	0.0	0.004280678193721672
chr5	CLOCK	76229561	76229563	0	3	102	10598	102	10595	0.0	0.009627182633317603
chr5	CLOCK	76254442	76254463	0	22	102	10598	102	10576	0.0	0.009644478063540091
chr5	SRRT	137296093	137296113	0	21	10211	3044	10211	3023	0.0	3.3777704267284157
chr5	SRRT	137296308	137296319	0	12	10211	3044	10211	3032	0.0	3.367744063324538
chr5	TACC3	33667042	33667062	32	21	6608	2541	6576	2520	1.5238095238095237	2.6095238095238096
chr5	EP400	110668725	110668745	0	21	1052	12399	1052	12378	0.0	0.08498949749555663
chr5	GIGYF1	137524650	137524652	399	3	650563	5467	650164	5464	133.0	118.9904831625183
chr5	LNX1	74592974	74592976	0	3	19145	3834	19145	3831	0.0	4.997389715478987
chr5	LNX1	74623655	74623684	0	30	19145	3834	19145	3804	0.0	5.0328601472134595
chr5	P2RX2	110340235	110340297	0	63	96	2030	96	1967	0.0	0.04880528723945094
chr5	P2RX2	110342636	110342671	0	36	96	2030	96	1994	0.0	0.048144433299899696
chr5	ATP6V0A2	124716304	124716486	0	183	0	6695	0	6512	0.0	0.0
chr5	EPO	137483238	137483240	0	3	0	848	0	845	0.0	0.0
chr5	PMS2	143911920	143911924	0	5	204	4615	204	4610	0.0	0.04425162689804772
chr5	COX18	90219034	90219036	0	3	92	1340	92	1337	0.0	0.068810770381451
chr5	COX18	90222332	90222335	0	4	92	1340	92	1336	0.0	0.0688622754491018
chr5	RSRC2	123731267	123731269	0	3	0	4138	0	4135	0.0	0.0
chr5	RSRC2	123733631	123733635	0	5	0	4138	0	4133	0.0	0.0
chr5	RSRC2	123740863	123740884	0	22	0	4138	0	4116	0.0	0.0
chr5	CHFR	110158798	110158800	0	3	51	3693	51	3690	0.0	0.013821138211382113
chr5	GTF2I	134243588	134243599	0	12	149967	4406	149967	4394	0.0	34.12994993172508
chr5	PGAM5	110265643	110265645	0	3	0	2085	0	2082	0.0	0.0
chr5	CDK8	146292623	146292637	0	15	51	2938	51	2923	0.0	0.017447827574409852
chr5	ANKLE2	110237654	110237656	0	3	0	5317	0	5314	0.0	0.0
chr5	RNFT2	118237597	118237599	0	3	51	4494	51	4491	0.0	0.011356045424181697
chr5	HPS4	112344043	112344539	0	497	7019	3750	7019	3253	0.0	2.1577005840762373
chr5	WDR1	38561197	38561201	0	5	453	2893	453	2888	0.0	0.15685595567867036
chr5	AMBN	88463226	88463270	0	45	24	1928	24	1883	0.0	0.012745618693574084
chr5	TNRC18	142774046	142774048	0	3	4933	11052	4933	11049	0.0	0.44646574350619966
chr5	PHTF2	20764310	20764470	0	161	1734	6893	1734	6732	0.0	0.25757575757575757
chr5	SEPT11	93175403	93176038	0	636	3897	11779	3897	11143	0.0	0.34972628556044155
chr5	GM15800	121355562	121355564	0	3	49553	16904	49553	16901	0.0	2.931956688953316
chr5	TMEM175	108639471	108639473	0	3	0	3947	0	3944	0.0	0.0
chr5	DEPDC5	32937520	32937546	25	27	103	9330	78	9303	0.9259259259259259	0.00838439213157046
chr5	CSN2	87696070	87696072	0	3	0	1153	0	1150	0.0	0.0
chr5	CLDN12	5513224	5513251	0	28	0	1405	0	1377	0.0	0.0
chr5	1700034G24RIK	112584177	112584207	0	31	0	1086	0	1055	0.0	0.0
chr5	DDX55	124566833	124566844	0	12	0	4811	0	4799	0.0	0.0
chr5	ABCF2	24574377	24574379	0	3	0	2587	0	2584	0.0	0.0
chr5	CRLF2	109555628	109555660	0	33	0	1503	0	1470	0.0	0.0
chr5	CRLF2	109557615	109557749	0	135	0	1503	0	1368	0.0	0.0
chr5	CCDC158	92634317	92634328	0	12	0	5888	0	5876	0.0	0.0
chr5	RASSF6	90608954	90608992	377	39	11947	2066	11570	2027	9.666666666666666	5.707942772570301
chr5	AP5Z1	142470393	142470437	0	45	1683	3979	1683	3934	0.0	0.42780884595831215
chr5	AP5Z1	142474373	142474420	0	48	1683	3979	1683	3931	0.0	0.42813533452047825
chr5	CCDC63	122108248	122108275	0	28	3639	2449	3639	2421	0.0	1.503097893432466
chr5	CCDC63	122129893	122129955	0	63	3639	2449	3639	2386	0.0	1.525146689019279
chr5	RAB28	41625089	41625860	0	772	0	1914	0	1142	0.0	0.0
chr5	RAB28	41625089	41625862	0	774	0	1914	0	1140	0.0	0.0
chr5	RAB28	41625861	41625862	0	2	0	1914	0	1912	0.0	0.0
chr5	MYO18B	112871598	112871638	0	41	3931	8769	3931	8728	0.0	0.45038955087076077
chr5	RADIL	142487107	142487175	0	69	51	4833	51	4764	0.0	0.010705289672544081
chr5	DBF4	8404914	8404916	0	3	0	3875	0	3872	0.0	0.0
chr5	5930412G12RIK	128594911	128595764	0	854	0	2583	0	1729	0.0	0.0
chr5	GNPDA2	69579687	69579692	0	6	59	2026	59	2020	0.0	0.02920792079207921
chr5	9330182L06RIK	9440719	9440723	0	5	0	6113	0	6108	0.0	0.0
chr5	SRRD	112338473	112338567	561	95	2233	1213	1672	1118	5.905263157894737	1.4955277280858676
chr5	ART3	92332847	92332897	0	51	745	2129	745	2078	0.0	0.3585178055822907
chr5	ULK1	110790937	110790954	0	18	15644	5242	15644	5224	0.0	2.9946401225114854
chr5	ADAP1	139273804	139273806	0	3	0	2471	0	2468	0.0	0.0
chr5	NAAA	92277078	92277083	0	6	0	2642	0	2636	0.0	0.0
chr5	USPL1	149193839	149193896	0	58	7175	6448	7175	6390	0.0	1.1228482003129892
chr5	GM3139	52830	52869	0	40	215	3823	215	3783	0.0	0.05683320116309807
chr5	GM3139	119801	119840	0	40	215	3823	215	3783	0.0	0.05683320116309807
chr5	WBSCR27	134932621	134932719	0	99	0	2809	0	2710	0.0	0.0
chr5	RIMBP2	128760847	128760849	0	3	0	7723	0	7720	0.0	0.0
chr5	SH3TC1	35699796	35699907	0	112	629	4567	629	4455	0.0	0.14118967452300785
chr5	MYO1H	114360484	114360555	0	72	87	4803	87	4731	0.0	0.018389346861128725
chr5	MYO1H	114361199	114361225	0	27	87	4803	87	4776	0.0	0.01821608040201005
chr5	FAM193A	34419997	34419999	0	3	559	7444	559	7441	0.0	0.0751243112484881
chr5	STARD13	151059619	151059675	0	57	369217	5909	369217	5852	0.0	63.09244702665755
chr5	ANKRD17	90253940	90253942	0	3	51	10424	51	10421	0.0	0.004893964110929853
chr5	ANKRD17	90278389	90278391	0	3	51	10424	51	10421	0.0	0.004893964110929853
chr5	STX2	128999583	128999587	0	5	0	3270	0	3265	0.0	0.0
chr5	UVSSA	33387655	33387808	0	154	109	8646	109	8492	0.0	0.012835609985869053
chr5	UVSSA	33410858	33410961	0	104	109	8646	109	8542	0.0	0.01276047763989698
chr5	TXK	72736420	72736440	0	21	172669	6198	172669	6177	0.0	27.95353731584912
chr5	ANKRD13A	114798517	114798519	0	3	0	3270	0	3267	0.0	0.0
chr5	CACNA2D1	16326311	16326325	0	15	54	12789	54	12774	0.0	0.004227336777829967
chr5	COL26A1	136836752	136836757	0	6	45	3429	45	3423	0.0	0.013146362839614373
chr5	1700109H08RIK	3580404	3580451	0	48	0	721	0	673	0.0	0.0
chr5	GCN1L1	115614860	115614862	0	3	1031	9874	1031	9871	0.0	0.1044473710870226
chr5	OTOF	30380174	30380233	0	60	125	7218	125	7158	0.0	0.017462978485610507
chr5	BRDT	107370154	107370156	0	3	1378	5044	1378	5041	0.0	0.27335846062289226
chr5	DGKQ	108656086	108656131	0	46	0	5238	0	5192	0.0	0.0
chr5	CUX1	136313009	136313314	18865	306	45346	16531	26481	16225	61.650326797385624	1.6321109399075502
chr5	CUX1	136326933	136326938	0	6	45346	16531	45346	16525	0.0	2.7440847201210286
chr5	MTF2	108104019	108104023	0	5	58	5249	58	5244	0.0	0.011060259344012205
chr5	TRIM50	135364049	135364051	0	3	0	1461	0	1458	0.0	0.0
chr5	APBB2	66311081	66311083	0	3	4454	7417	4454	7414	0.0	0.6007553277582951
chr5	APBB2	66400282	66400284	45	3	4454	7417	4409	7414	15.0	0.5946857297005665
chr5	MLXIPL	135133080	135133107	0	28	0	4841	0	4813	0.0	0.0
chr5	MLXIPL	135133946	135133992	0	47	0	4841	0	4794	0.0	0.0
chr5	SPINK2	77207035	77207038	0	4	0	848	0	844	0.0	0.0
chr5	MIAT	112228179	112228214	2845	36	422102	9001	419257	8965	79.02777777777777	46.765978806469604
chr5	RNF10	115242059	115242061	24	3	236470	3019	236446	3016	8.0	78.39721485411141
chr5	RNF10	115249171	115249173	2183	3	236470	3019	234287	3016	727.6666666666666	77.68136604774536
chr5	SDAD1	92298259	92298261	0	3	102	5219	102	5216	0.0	0.019555214723926382
chr5	WBSCR28	134901896	134901981	0	86	0	936	0	850	0.0	0.0
chr5	MED13L	118751839	118751865	0	27	146968	13149	146968	13122	0.0	11.200121932632221
chr5	CENPA	30669691	30669736	0	46	0	1588	0	1542	0.0	0.0
chr5	CENPA	30673266	30673291	0	26	0	1588	0	1562	0.0	0.0
chr5	MFSD10	34634903	34634962	0	60	31	1873	31	1813	0.0	0.01709873138444567
chr5	MFSD10	34636784	34636786	0	3	31	1873	31	1870	0.0	0.016577540106951873
chr5	CIT	115981649	115981693	0	45	204	8597	204	8552	0.0	0.023854069223573433
chr5	CIT	116005781	116005783	0	3	204	8597	204	8594	0.0	0.02373749127298115
chr5	PCLO	14718817	14718855	28	39	169903	21671	169875	21632	0.717948717948718	7.8529493343195265
chr5	YTHDC1	86831772	86831795	0	24	0	4419	0	4395	0.0	0.0
chr5	MVK	114450240	114450275	0	36	1581	2684	1581	2648	0.0	0.5970543806646526
chr5	GTF3C2	31173043	31173061	0	19	0	5368	0	5349	0.0	0.0
chr5	SUN1	139238827	139238829	0	3	5367	5610	5367	5607	0.0	0.9571963616907437
chr5	GTF2IRD1	134366896	134366916	29	21	13896	6339	13867	6318	1.380952380952381	2.1948401392845835
chr5	NCOR2	125037377	125037379	0	3	0	9831	0	9828	0.0	0.0
chr5	NCOR2	125041965	125041967	0	3	0	9831	0	9828	0.0	0.0
chr5	NCOR2	125051059	125051118	0	60	0	9831	0	9771	0.0	0.0
chr5	NSUN7	66297822	66297840	0	19	0	5402	0	5383	0.0	0.0
chr5	KRTCAP3	31253093	31253096	0	4	0	1018	0	1014	0.0	0.0
chr5	E130006D01RIK	111734630	111734809	0	180	0	936	0	756	0.0	0.0
chr5	SLIT2	48249777	48249819	0	43	0	14399	0	14356	0.0	0.0
chr5	SLC26A5	21834318	21834369	0	52	0	4636	0	4584	0.0	0.0
chr5	CNOT6L	96131242	96131245	0	4	178345	9468	178345	9464	0.0	18.844568892645817
chr5	TMBIM7	3666794	3666835	0	42	102	2245	102	2203	0.0	0.0463004993191103
chr5	PITPNB	111338282	111338312	0	31	0	2839	0	2808	0.0	0.0
chr5	UBC	125386618	125387301	0	684	51	1755	51	1071	0.0	0.047619047619047616
chr5	ATP10D	72282104	72282152	0	49	6568	7722	6568	7673	0.0	0.8559885312133455
chr5	SEZ6L	112425723	112425725	0	3	204	6100	204	6097	0.0	0.033459078235197635
chr5	SEZ6L	112425723	112425728	0	6	204	6100	204	6094	0.0	0.033475549721037084
chr5	SEZ6L	112425726	112425728	0	3	204	6100	204	6097	0.0	0.033459078235197635
chr5	RBAK	143179543	143179642	0	100	0	3628	0	3528	0.0	0.0
chr5	RFC1	65278821	65278823	0	3	6092	5924	6092	5921	0.0	1.028880256713393
chr5	RFC1	65302011	65302052	0	42	6092	5924	6092	5882	0.0	1.0357021421285277
chr5	2700038G22RIK	23853766	23853784	0	19	102	1374	102	1355	0.0	0.07527675276752767
chr5	FASTK	24441451	24441465	0	15	0	4129	0	4114	0.0	0.0
chr5	FASTK	24442084	24442100	0	17	0	4129	0	4112	0.0	0.0
chr5	TEX26	149445769	149445771	0	3	0	1635	0	1632	0.0	0.0
chr5	SETD1B	123158392	123158514	0	123	51	11640	51	11517	0.0	0.004428236519927064
chr5	LIN54	100475828	100475831	0	4	33	5658	33	5654	0.0	0.005836575875486381
chr5	MAN2B2	36810359	36810408	0	50	331	3652	331	3602	0.0	0.09189339255968906
chr5	PROM1	44056069	44056083	0	15	114	5081	114	5066	0.0	0.02250296091590999
chr5	PRKAG2	24889186	24889188	0	3	0	5558	0	5555	0.0	0.0
chr5	SBNO1	124410380	124410382	0	3	0	10236	0	10233	0.0	0.0
chr5	HGF	16553872	16553882	0	11	10530	7002	10530	6991	0.0	1.5062222857960235
chr5	HGF	16553872	16553899	0	28	10530	7002	10530	6974	0.0	1.5098938915973616
chr5	HGF	16553883	16553899	0	17	10530	7002	10530	6985	0.0	1.5075161059413027
chr5	HGF	16572491	16572505	0	15	10530	7002	10530	6987	0.0	1.507084585659081
chr5	DNAJB6	29764398	29764400	0	3	51	3952	51	3949	0.0	0.012914661939731578
chr5	ADRBK2	112969270	112969308	0	39	32309	7664	32309	7625	0.0	4.237245901639344
chr5	AGBL5	30905017	30905107	0	91	357	5322	357	5231	0.0	0.0682469891034219
chr5	EIF2B4	31192626	31192770	182	145	1487	2113	1305	1968	1.2551724137931035	0.663109756097561
chr5	CPSF4	145178832	145178834	0	3	64	1724	64	1721	0.0	0.037187681580476466
chr5	PUS7	23742431	23742435	0	5	0	4477	0	4472	0.0	0.0
chr5	STX18	38136262	38136353	0	92	0	2529	0	2437	0.0	0.0
chr5	PPARGC1A	51490091	51490121	0	31	51	6605	51	6574	0.0	0.007757833891086097
chr5	SNX8	140356082	140356155	0	74	1773	2730	1773	2656	0.0	0.6675451807228916
chr5	LMBR1	29323825	29323905	0	81	0	5592	0	5511	0.0	0.0
chr5	5930430L01RIK	148993525	148993943	0	419	0	3988	0	3569	0.0	0.0
chr5	RNF216	143090759	143090929	0	171	146	5840	146	5669	0.0	0.02575410125242547
chr5	SH2B3	121818650	121818679	0	30	0	4626	0	4596	0.0	0.0
chr5	GPC2	138278455	138278537	3362	83	76744	3204	73382	3121	40.506024096385545	23.512335789810958
chr5	CCDC60	116225349	116225351	0	3	201	2596	201	2593	0.0	0.0775163902815272
chr5	GALNTL5	25186073	25186197	0	125	56842	1608	56842	1483	0.0	38.32906271072151
chr5	CRYBB1	112257372	112257377	0	6	723	986	723	980	0.0	0.7377551020408163
chr5	NYAP1	137733923	137733925	786	3	81152	4222	80366	4219	262.0	19.04858971320218
chr5	4931409K22RIK	24552033	24552130	0	98	0	3178	0	3080	0.0	0.0
chr5	OGFOD2	124114387	124114477	0	91	0	1555	0	1464	0.0	0.0
chr5	GM3286	94026	94065	594	40	51	4388	-543	4348	14.85	-0.12488500459981601
chr5	KMT2C	25374565	25374567	0	3	255	20058	255	20055	0.0	0.012715033657442034
chr5	TEC	72783759	72783774	0	16	1782	3314	1782	3298	0.0	0.5403274711946634
chr5	TEC	72786779	72786819	0	41	1782	3314	1782	3273	0.0	0.5444546287809349
chr5	CDC7	106979294	106979314	0	21	0	3414	0	3393	0.0	0.0
chr5	P2RX7	122680806	122683173	147957	2368	148094	5530	137	3162	62.48184121621622	0.0433270082226439
chr5	PTPN11	121144685	121144696	0	12	0	6806	0	6794	0.0	0.0
chr5	FAM133B	3559096	3559136	0	41	0	3652	0	3611	0.0	0.0
chr5	1700016H13RIK	103649573	103649576	0	4	0	950	0	946	0.0	0.0
chr5	STYXL1	135770360	135770362	0	3	50	1738	50	1735	0.0	0.02881844380403458
chr5	FBXL5	43760853	43760855	0	3	102	7489	102	7486	0.0	0.013625434143734972
chr5	FBXL5	43773531	43773659	0	129	102	7489	102	7360	0.0	0.013858695652173913
chr5	SLC15A4	127604649	127604706	0	58	719	5083	719	5025	0.0	0.14308457711442787
chr5	RELN	21910114	21910116	0	3	118548	19354	118548	19351	0.0	6.126195028680688
chr5	ANAPC5	122788441	122788464	0	24	0	4663	0	4639	0.0	0.0
chr5	ANAPC5	122791736	122791755	0	20	0	4663	0	4643	0.0	0.0
chr5	ANAPC5	122800594	122800608	0	15	0	4663	0	4648	0.0	0.0
chr5	ANAPC5	122800594	122800632	0	39	0	4663	0	4624	0.0	0.0
chr5	ANAPC5	122800609	122800632	0	24	0	4663	0	4639	0.0	0.0
chr5	KRIT1	3806418	3806463	0	46	0	6443	0	6397	0.0	0.0
chr5	KRIT1	3823622	3823632	0	11	0	6443	0	6432	0.0	0.0
chr5	CRYBB3	113080581	113080650	0	70	51	1858	51	1788	0.0	0.028523489932885907
chr5	GIT2	114752328	114752330	0	3	64917	6699	64917	6696	0.0	9.69489247311828
chr5	MAPK10	102913328	102913332	0	5	0	8921	0	8916	0.0	0.0
chr5	WHSC1	33867573	33867575	0	3	8357	14682	8357	14679	0.0	0.5693167109476123
chr5	HFM1	106911592	106911666	0	75	0	5353	0	5278	0.0	0.0
chr5	EPHB4	137362362	137362388	0	27	11224	4387	11224	4360	0.0	2.5743119266055046
chr5	SUPT7L	31523160	31523261	0	102	37959	4634	37959	4532	0.0	8.37577228596646
chr5	LIAS	65392219	65392333	0	115	2088	2895	2088	2780	0.0	0.7510791366906475
chr5	RASA4	136093137	136093143	0	7	17	3165	17	3158	0.0	0.005383153894870171
chr5	DMTF1	9121938	9122461	0	524	0	7553	0	7029	0.0	0.0
chr5	DMTF1	9126644	9126749	0	106	0	7553	0	7447	0.0	0.0
chr5	DMTF1	9130478	9130652	0	175	0	7553	0	7378	0.0	0.0
chr5	CTBP1	33248684	33248686	0	3	0	3147	0	3144	0.0	0.0
chr5	LIMK1	134662158	134662162	0	5	288263	4772	288263	4767	0.0	60.47052653660583
chr5	LGI2	52546618	52546713	0	96	51	6380	51	6284	0.0	0.008115849777211966
chr5	1700025M24RIK	73268954	73268976	0	23	0	775	0	752	0.0	0.0
chr5	ARPC1B	145125878	145125889	0	12	0	1573	0	1561	0.0	0.0
chr5	PTPN13	103523566	103523568	0	3	0	12702	0	12699	0.0	0.0
chr5	GM17660	104076588	104076631	0	44	0	578	0	534	0.0	0.0
chr5	INTS1	139771724	139771729	114	6	7692	8129	7578	8123	19.0	0.9329065616151668
chr5	INTS1	139771922	139771939	0	18	7692	8129	7692	8111	0.0	0.9483417581062754
chr5	ACHE	137290008	137290010	459	3	53907	4565	53448	4562	153.0	11.7159140727751
chr5	GABRG1	70774360	70774482	252	123	3352	7175	3100	7052	2.048780487804878	0.43959160521837776
chr5	CSN1S1	87669006	87669011	0	6	511	1843	511	1837	0.0	0.2781709308655416
chr5	CSN1S1	87671002	87671004	0	3	511	1843	511	1840	0.0	0.2777173913043478
chr5	CSN1S1	87680819	87680875	0	57	511	1843	511	1786	0.0	0.28611422172452405
chr5	SART3	113754328	113754371	0	44	0	3605	0	3561	0.0	0.0
chr5	FBXO21	118000316	118000336	0	21	0	5267	0	5246	0.0	0.0
chr5	LRCOL1	110354490	110354511	0	22	0	979	0	957	0.0	0.0
chr5	ZKSCAN1	138092919	138092924	0	6	7646	8491	7646	8485	0.0	0.9011196228638775
chr5	N4BP2L1	150593219	150593437	0	219	51	3240	51	3021	0.0	0.016881827209533268
chr5	4930584F24RIK	26479868	26480089	0	222	0	1730	0	1508	0.0	0.0
chr5	RXFP2	150051517	150051558	0	42	49531	5711	49531	5669	0.0	8.737167048862233
chr5	GAK	108617047	108617051	0	5	4	5877	4	5872	0.0	0.0006811989100817438
chr5	ANKIB1	3694876	3694893	0	18	0	7102	0	7084	0.0	0.0
chr5	RPAP2	107641782	107641952	0	171	408	3709	408	3538	0.0	0.11531938948558508
chr5	MSI1	115429976	115429979	0	4	568	3367	568	3363	0.0	0.1688968183169789
chr5	BOD1L	41814196	41814204	0	9	5262	12028	5262	12019	0.0	0.4378068058906731
chr5	KCTD10	114369028	114369030	0	3	37	3105	37	3102	0.0	0.011927788523533205
chr5	HELQ	100774038	100774164	0	127	58	3892	58	3765	0.0	0.015405046480743692
chr5	ADAM22	8095048	8095180	0	133	0	10953	0	10820	0.0	0.0
chr5	A830010M20RIK	107504503	107504505	0	3	3316	6762	3316	6759	0.0	0.4906051191004587
chr5	A830010M20RIK	107506875	107508809	153	1935	3316	6762	3163	4827	0.07906976744186046	0.6552724259374353
chr5	STEAP2	5668106	5673696	1122	5591	1122	12156	0	6565	0.20067966374530496	0.0
chr5	SLC25A40	8430411	8430429	0	19	17088	5420	17088	5401	0.0	3.163858544713942
chr5	ALKBH4	136139337	136139460	0	124	0	1982	0	1858	0.0	0.0
chr5	ARMC10	21648619	21648660	0	42	99	2036	99	1994	0.0	0.04964894684052156
chr5	FGFR3	33733253	33733255	0	3	4817	4418	4817	4415	0.0	1.0910532276330691
chr5	SMURF1	144880701	144880709	0	9	1020	5351	1020	5342	0.0	0.19093972295020592
chr5	ZFP68	138616560	138616565	364	6	65949	4737	65585	4731	60.666666666666664	13.86281969985204
chr5	AGFG2	137661490	137661492	18	3	129354	3832	129336	3829	6.0	33.77800992426221
chr5	RASGEF1B	99234689	99234691	0	3	17	3017	17	3014	0.0	0.00564034505640345
chr5	IL6	30019380	30019437	0	58	51	1207	51	1149	0.0	0.044386422976501305
chr5	CD36	17828982	17828984	0	3	6	3944	6	3941	0.0	0.0015224562293834052
chr5	STX1A	135048910	135048992	0	83	0	2255	0	2172	0.0	0.0
chr5	PDE6B	108430539	108430548	0	10	0	2848	0	2838	0.0	0.0
chr5	MOB1B	88745041	88745055	0	15	0	5743	0	5728	0.0	0.0
chr5	CSN1S2A	87778171	87778173	0	3	0	1052	0	1049	0.0	0.0
chr5	MPHOSPH9	124320955	124320998	0	44	153	8219	153	8175	0.0	0.01871559633027523
chr5	DHX15	52157570	52157577	0	8	0	4239	0	4231	0.0	0.0
chr5	STIM2	54110871	54111008	0	138	0	4922	0	4784	0.0	0.0
chr5	DTX2	136028498	136028500	0	3	0	2825	0	2822	0.0	0.0
chr5	TYMS	30062040	30062049	0	10	0	3938	0	3928	0.0	0.0
chr5	EPGN	91028252	91028298	0	47	0	1756	0	1709	0.0	0.0
chr5	GABRA2	71014576	71014636	0	61	51	3303	51	3242	0.0	0.015731030228254166
chr5	NUB1	24689379	24689391	0	13	0	4050	0	4037	0.0	0.0
chr6	AUP1	83057213	83057274	0	62	27	1717	27	1655	0.0	0.016314199395770394
chr6	TMTC1	148249586	148249590	0	5	510	8563	510	8558	0.0	0.05959336293526525
chr6	GIMAP1	48741319	48741324	0	6	0	1508	0	1502	0.0	0.0
chr6	SGCE	4677198	4677233	0	36	51	2855	51	2819	0.0	0.018091521816246896
chr6	1700034J05RIK	146952498	146952500	0	3	0	2037	0	2034	0.0	0.0
chr6	GPR19	134870444	134870482	0	39	0	2528	0	2489	0.0	0.0
chr6	ZFP212	47930710	47930712	0	3	0	2712	0	2709	0.0	0.0
chr6	C87436	86447310	86447339	0	30	15941	3767	15941	3737	0.0	4.265721166711265
chr6	WBP1	83120874	83120876	0	3	0	1326	0	1323	0.0	0.0
chr6	SKAP2	52003735	52003755	0	21	51	1652	51	1631	0.0	0.03126916002452483
chr6	GM20362	79034087	79034100	0	14	0	2091	0	2077	0.0	0.0
chr6	NRF1	30089911	30089913	0	3	272559	5691	272559	5688	0.0	47.91824894514768
chr6	KLRA8	130126304	130126312	0	9	0	1193	0	1184	0.0	0.0
chr6	KLRA8	130128161	130128183	0	23	0	1193	0	1170	0.0	0.0
chr6	KLRA8	130128161	130128200	0	40	0	1193	0	1153	0.0	0.0
chr6	KLRA8	130128184	130128200	0	17	0	1193	0	1176	0.0	0.0
chr6	KLRE1	129581864	129582000	0	137	0	1057	0	920	0.0	0.0
chr6	B4GALNT3	120224177	120224195	0	19	1326	3000	1326	2981	0.0	0.44481717544448174
chr6	DQX1	83058429	83058488	0	60	0	3401	0	3341	0.0	0.0
chr6	CHD4	125100777	125100797	0	21	51	6487	51	6466	0.0	0.007887411073306526
chr6	CHD4	125102431	125102469	0	39	51	6487	51	6448	0.0	0.007909429280397022
chr6	KLRG1	122273631	122273633	0	3	0	1369	0	1366	0.0	0.0
chr6	ABTB1	88838266	88838285	0	20	0	1892	0	1872	0.0	0.0
chr6	PEX26	121193511	121193513	0	3	0	5674	0	5671	0.0	0.0
chr6	TTLL3	113399666	113399703	0	38	0	4702	0	4664	0.0	0.0
chr6	2310001H17RIK	129237845	129237857	0	13	51	5814	51	5801	0.0	0.008791587657300466
chr6	AHCYL2	29863139	29863141	0	3	605370	10554	605370	10551	0.0	57.37560420813193
chr6	EPS8	137539397	137539401	0	5	60067	5128	60067	5123	0.0	11.724965840327933
chr6	LNCPINT	31166636	31166638	51	3	2141	1814	2090	1811	17.0	1.154058531198233
chr6	DCP1B	119217802	119217900	0	99	26873	3320	26873	3221	0.0	8.343061161130084
chr6	CLEC4D	123267991	123267993	0	3	0	1342	0	1339	0.0	0.0
chr6	CLEC4D	123267991	123268067	0	77	0	1342	0	1265	0.0	0.0
chr6	CLEC4D	123267994	123268067	0	74	0	1342	0	1268	0.0	0.0
chr6	VPS50	3601367	3602658	0	1292	970	9528	970	8236	0.0	0.1177756192326372
chr6	CAPRIN2	148843396	148843398	0	3	22561	3716	22561	3713	0.0	6.0762186910853755
chr6	HERC6	57583172	57583182	0	11	0	5714	0	5703	0.0	0.0
chr6	HERC6	57619444	57619534	0	91	0	5714	0	5623	0.0	0.0
chr6	GIMAP4	48690841	48691364	0	524	51	1813	51	1289	0.0	0.0395655546935609
chr6	TMEM176B	48838363	48838365	0	3	0	2057	0	2054	0.0	0.0
chr6	BHLHE41	145863739	145863867	0	129	273	6129	273	6000	0.0	0.0455
chr6	FOXP1	98945424	98945426	0	3	102	10790	102	10787	0.0	0.009455826457773245
chr6	FOXP1	99010055	99010057	0	3	102	10790	102	10787	0.0	0.009455826457773245
chr6	FOXP1	99015511	99015513	0	3	102	10790	102	10787	0.0	0.009455826457773245
chr6	FOXP1	99075950	99076045	0	96	102	10790	102	10694	0.0	0.009538058724518421
chr6	FAM71F1	29320627	29320631	0	5	51	1603	51	1598	0.0	0.031914893617021274
chr6	FAM71F1	29330642	29330647	0	6	51	1603	51	1597	0.0	0.031934877896055106
chr6	FAM71F1	29330642	29330650	0	9	51	1603	51	1594	0.0	0.031994981179422836
chr6	FAM71F1	29330648	29330650	0	3	51	1603	51	1600	0.0	0.031875
chr6	CRBN	106795995	106795997	0	3	102	6148	102	6145	0.0	0.01659886086248983
